marca,modelo,numero licitacion,id producto,tipo producto
nissan,sentra advance mt 2024,2239-8-lr23,2044786,sedan
nissan,sentra exclusive cvt 2024,2239-8-lr23,2044810,sedan
nissan,sentra exclusive cvt 2024,2239-8-lr23,2044811,sedan
nissan,sentra exclusive cvt 2024,2239-8-lr23,2044812,sedan
nissan,sentra exclusive cvt 2024,2239-8-lr23,2044813,sedan
nissan,sentra exclusive cvt 2024,2239-8-lr23,2044814,sedan
nissan,sentra exclusive cvt 2024,2239-8-lr23,2044815,sedan
nissan,sentra exclusive cvt 2024,2239-8-lr23,2044816,sedan
nissan,sentra exclusive cvt 2024,2239-8-lr23,2044817,sedan
nissan,sentra exclusive cvt 2024,2239-8-lr23,2044820,sedan
nissan,sentra exclusive cvt 2024,2239-8-lr23,2044822,sedan
nissan,sentra exclusive cvt 2025,2239-8-lr23,2240202,sedan
nissan,sentra sense mt 2024,2239-8-lr23,2044759,sedan
nissan,sentra sense mt 2024,2239-8-lr23,2044760,sedan
nissan,sentra sense mt 2024,2239-8-lr23,2044761,sedan
nissan,sentra sense mt 2024,2239-8-lr23,2044762,sedan
nissan,sentra sense mt 2024,2239-8-lr23,2044763,sedan
nissan,sentra sense mt 2024,2239-8-lr23,2044764,sedan
nissan,sentra sense mt 2024,2239-8-lr23,2044765,sedan
nissan,sentra sense mt 2024,2239-8-lr23,2044766,sedan
nissan,sentra sense mt 2024,2239-8-lr23,2044769,sedan
nissan,sentra sense mt 2024,2239-8-lr23,2044771,sedan
nissan,sentra sense mt 2025,2239-8-lr23,2240151,sedan
nissan,versa 1.6l advance,2239-4-lr17,1670178,sedan
nissan,versa 1.6l advance aut,2239-4-lr17,1670179,sedan
nissan,versa 1.6l advance mt,2239-4-lr17,1670180,sedan
nissan,versa 1.6l drive mt,2239-4-lr17,1670181,sedan
nissan,versa 1.6l exclusive aut,2239-4-lr17,1670182,sedan
nissan,versa 1.6l sense,2239-4-lr17,1670183,sedan
nissan,versa 1.6l sense,2239-4-lr17,1841294,sedan
nissan,versa 1.6l sense aut,2239-4-lr17,1670184,sedan
nissan,versa 1.6l sense mt,2239-4-lr17,1670185,sedan
nissan,versa advance at (radio touch),2239-4-lr17,1670186,sedan
nissan,versa advance cvt 2024,2239-8-lr23,2044722,sedan
nissan,versa advance cvt 2024,2239-8-lr23,2044723,sedan
nissan,versa advance cvt 2024,2239-8-lr23,2044724,sedan
nissan,versa advance cvt 2024,2239-8-lr23,2044725,sedan
nissan,versa advance cvt 2024,2239-8-lr23,2044726,sedan
nissan,versa advance cvt 2024,2239-8-lr23,2044727,sedan
nissan,versa advance cvt 2024,2239-8-lr23,2044728,sedan
nissan,versa advance cvt 2024,2239-8-lr23,2044729,sedan
nissan,versa advance cvt 2024,2239-8-lr23,2044730,sedan
nissan,versa advance cvt 2024,2239-8-lr23,2044731,sedan
nissan,versa advance cvt 2024,2239-8-lr23,2044732,sedan
nissan,versa advance cvt 2024,2239-8-lr23,2044733,sedan
nissan,versa advance cvt 2024,2239-8-lr23,2044734,sedan
nissan,versa advance cvt 2024,2239-8-lr23,2044735,sedan
nissan,versa advance cvt 2024,2239-8-lr23,2044736,sedan
nissan,versa advance cvt 2024,2239-8-lr23,2044737,sedan
nissan,versa advance mt (radio touch),2239-4-lr17,1670187,sedan
nissan,versa advance mt 2024,2239-8-lr23,2044705,sedan
nissan,versa advance mt 2024,2239-8-lr23,2044706,sedan
nissan,versa advance mt 2024,2239-8-lr23,2044707,sedan
nissan,versa advance mt 2024,2239-8-lr23,2044708,sedan
nissan,versa advance mt 2024,2239-8-lr23,2044709,sedan
nissan,versa advance mt 2024,2239-8-lr23,2044710,sedan
nissan,versa advance mt 2024,2239-8-lr23,2044711,sedan
nissan,versa advance mt 2024,2239-8-lr23,2044712,sedan
nissan,versa advance mt 2024,2239-8-lr23,2044713,sedan
nissan,versa advance mt 2024,2239-8-lr23,2044714,sedan
nissan,versa advance mt 2024,2239-8-lr23,2044715,sedan
nissan,versa advance mt 2024,2239-8-lr23,2044716,sedan
nissan,versa advance mt 2024,2239-8-lr23,2044717,sedan
nissan,versa advance mt 2024,2239-8-lr23,2044718,sedan
nissan,versa advance mt 2024,2239-8-lr23,2044719,sedan
nissan,versa advance mt 2024,2239-8-lr23,2044720,sedan
nissan,versa advance mt 2025,2239-8-lr23,2240100,sedan
nissan,versa exclusive cvt 2024,2239-8-lr23,2044739,sedan
nissan,versa exclusive cvt 2024,2239-8-lr23,2044740,sedan
nissan,versa exclusive cvt 2024,2239-8-lr23,2044741,sedan
nissan,versa exclusive cvt 2024,2239-8-lr23,2044742,sedan
nissan,versa exclusive cvt 2024,2239-8-lr23,2044743,sedan
nissan,versa exclusive cvt 2024,2239-8-lr23,2044744,sedan
nissan,versa exclusive cvt 2024,2239-8-lr23,2044745,sedan
nissan,versa exclusive cvt 2024,2239-8-lr23,2044746,sedan
nissan,versa exclusive cvt 2024,2239-8-lr23,2044747,sedan
nissan,versa exclusive cvt 2024,2239-8-lr23,2044748,sedan
nissan,versa exclusive cvt 2024,2239-8-lr23,2044749,sedan
nissan,versa exclusive cvt 2024,2239-8-lr23,2044750,sedan
nissan,versa exclusive cvt 2024,2239-8-lr23,2044751,sedan
nissan,versa exclusive cvt 2024,2239-8-lr23,2044752,sedan
nissan,versa exclusive cvt 2024,2239-8-lr23,2044753,sedan
nissan,versa exclusive cvt 2024,2239-8-lr23,2044754,sedan
nissan,versa exclusive cvt 2025,2239-8-lr23,2240134,sedan
nissan,versa sense at,2239-4-lr17,1670188,sedan
nissan,versa sense cvt 2024,2239-8-lr23,2044688,sedan
nissan,versa sense cvt 2024,2239-8-lr23,2044689,sedan
nissan,versa sense cvt 2024,2239-8-lr23,2044690,sedan
nissan,versa sense cvt 2024,2239-8-lr23,2044691,sedan
nissan,versa sense cvt 2024,2239-8-lr23,2044692,sedan
nissan,versa sense cvt 2024,2239-8-lr23,2044693,sedan
nissan,versa sense cvt 2024,2239-8-lr23,2044694,sedan
nissan,versa sense cvt 2024,2239-8-lr23,2044695,sedan
nissan,versa sense cvt 2024,2239-8-lr23,2044696,sedan
nissan,versa sense cvt 2024,2239-8-lr23,2044697,sedan
nissan,versa sense cvt 2024,2239-8-lr23,2044698,sedan
nissan,versa sense cvt 2024,2239-8-lr23,2044699,sedan
nissan,versa sense cvt 2024,2239-8-lr23,2044700,sedan
nissan,versa sense cvt 2024,2239-8-lr23,2044701,sedan
nissan,versa sense cvt 2024,2239-8-lr23,2044702,sedan
nissan,versa sense cvt 2024,2239-8-lr23,2044703,sedan
nissan,versa sense cvt 2025,2239-8-lr23,2240083,sedan
nissan,versa sense mt,2239-4-lr17,1670189,sedan
nissan,versa sense mt 2024,2239-8-lr23,2044671,sedan
nissan,versa sense mt 2024,2239-8-lr23,2044672,sedan
nissan,versa sense mt 2024,2239-8-lr23,2044673,sedan
nissan,versa sense mt 2024,2239-8-lr23,2044674,sedan
nissan,versa sense mt 2024,2239-8-lr23,2044675,sedan
nissan,versa sense mt 2024,2239-8-lr23,2044676,sedan
nissan,versa sense mt 2024,2239-8-lr23,2044677,sedan
nissan,versa sense mt 2024,2239-8-lr23,2044678,sedan
nissan,versa sense mt 2024,2239-8-lr23,2044679,sedan
nissan,versa sense mt 2024,2239-8-lr23,2044680,sedan
nissan,versa sense mt 2024,2239-8-lr23,2044681,sedan
nissan,versa sense mt 2024,2239-8-lr23,2044682,sedan
nissan,versa sense mt 2024,2239-8-lr23,2044683,sedan
nissan,versa sense mt 2024,2239-8-lr23,2044684,sedan
nissan,versa sense mt 2024,2239-8-lr23,2044685,sedan
nissan,versa sense mt 2024,2239-8-lr23,2044686,sedan
nissan,versa sense mt 2025,2239-8-lr23,2240066,sedan
nissan,versa v -drive mt,2239-4-lr17,1670190,sedan
nissan,versa v-drive mt,2239-4-lr17,1670191,sedan
peugeot,301 1.6l active hdi 92hp,2239-4-lr17,1669902,sedan
peugeot,301 1.6l active pack 92hp hdi,2239-4-lr17,1669903,sedan
peugeot,301 1.6l allure hdi 92hp,2239-4-lr17,1669904,sedan
peugeot,301 1.6l vti active 115hp,2239-4-lr17,1669905,sedan
peugeot,301 1.6l vti active pack 115hp aut,2239-4-lr17,1669906,sedan
peugeot,301 active hdi 92,2239-4-lr17,1669907,sedan
peugeot,301 active pack hdi 92,2239-4-lr17,1669908,sedan
peugeot,301 active pack vti 115,2239-4-lr17,1669909,sedan
peugeot,301 active pack vti 115 eat6,2239-4-lr17,1669910,sedan
peugeot,301 allure hdi 92,2239-4-lr17,1669911,sedan
renault,symbol intens tech,2239-4-lr17,1841317,sedan
renault,symbol zen,2239-4-lr17,1841315,sedan
suzuki,dzire 1.2l gl,2239-4-lr17,1670028,sedan
suzuki,dzire 1.2l gl sport,2239-4-lr17,1670029,sedan
suzuki,dzire 1.2l gl sport aut,2239-4-lr17,1670030,sedan
suzuki,dzire 1.2l glx,2239-4-lr17,1670031,sedan
suzuki,dzire 1.2l glx aut,2239-4-lr17,1670032,sedan
toyota,camry hv,2239-4-lr17,1669973,sedan
toyota,camry hv,2239-4-lr17,1669974,sedan
toyota,"corolla 1,6 xli mt",2239-4-lr17,1670007,sedan
toyota,corolla 1.8 hev,2239-4-lr17,1670008,sedan
toyota,corolla 1.8l xei aut,2239-4-lr17,1670009,sedan
toyota,corolla 2.0 cvt,2239-4-lr17,1670010,sedan
toyota,corolla 2.0 xei cvt,2239-4-lr17,1670011,sedan
toyota,corolla seg 1.8 cvt hev,2239-4-lr17,1670013,sedan
toyota,corolla seg 1.8 cvt hev,2239-4-lr17,1670014,sedan
toyota,corolla seg 1.8 hev 2024,2239-8-lr23,2050301,sedan
toyota,corolla seg 1.8 hev 2024,2239-8-lr23,2050302,sedan
toyota,corolla seg 1.8 hev 2024,2239-8-lr23,2050303,sedan
toyota,corolla seg 1.8 hev 2024,2239-8-lr23,2050304,sedan
toyota,corolla seg 1.8 hev 2024,2239-8-lr23,2050305,sedan
toyota,corolla seg 1.8 hev 2024,2239-8-lr23,2050306,sedan
toyota,corolla seg 1.8 hev 2024,2239-8-lr23,2050307,sedan
toyota,corolla seg 1.8 hev 2024,2239-8-lr23,2050308,sedan
toyota,corolla seg 1.8 hev 2024,2239-8-lr23,2050311,sedan
toyota,corolla seg 1.8 hev 2024,2239-8-lr23,2050313,sedan
toyota,corolla xei 2.0 6mt,2239-4-lr17,1670015,sedan
toyota,corolla xei 2.0 6mt,2239-4-lr17,1670017,sedan
toyota,corolla xei 2.0 cvt,2239-4-lr17,1670016,sedan
toyota,corolla xei 2.0 cvt,2239-4-lr17,1670018,sedan
toyota,corolla xei 2.0 mt,2239-4-lr17,1670012,sedan
toyota,corolla xli 1.6 6mt,2239-4-lr17,1670006,sedan
toyota,corolla xli 1.6 6mt,2239-4-lr17,1670019,sedan
toyota,corolla xli 1.6 6mt,2239-4-lr17,1670020,sedan
toyota,prius,2239-4-lr17,1670127,sedan
toyota,yaris 1.5 i 2024,2239-8-lr23,2050281,sedan
toyota,yaris 1.5 i 2024,2239-8-lr23,2050282,sedan
toyota,yaris 1.5 i 2024,2239-8-lr23,2050283,sedan
toyota,yaris 1.5 i 2024,2239-8-lr23,2050284,sedan
toyota,yaris 1.5 i 2024,2239-8-lr23,2050288,sedan
toyota,yaris 1.5 i 2024,2239-8-lr23,2050289,sedan
toyota,yaris 1.5 i 2024,2239-8-lr23,2050290,sedan
toyota,yaris 1.5 i 2024,2239-8-lr23,2050291,sedan
toyota,yaris 1.5 i 2024,2239-8-lr23,2050292,sedan
toyota,yaris 1.5 i 2024,2239-8-lr23,2050293,sedan
toyota,yaris 1.5 i 2024,2239-8-lr23,2050295,sedan
toyota,yaris 1.5 i 2024,2239-8-lr23,2050296,sedan
toyota,yaris 1.5l gli,2239-4-lr17,1670204,sedan
toyota,yaris 1.5l gli aut,2239-4-lr17,1670205,sedan
toyota,yaris 1.5l lei aut,2239-4-lr17,1670206,sedan
toyota,yaris 1.5l xli,2239-4-lr17,1670207,sedan
toyota,yaris sedan gli e cvt,2239-4-lr17,1670208,sedan
toyota,yaris sedan gli e mt,2239-4-lr17,1670209,sedan
toyota,yaris sedan lei h cvt,2239-4-lr17,1670210,sedan
toyota,yaris sedan lei mt,2239-4-lr17,1670211,sedan
toyota,yaris sedan xli c mt,2239-4-lr17,1670212,sedan
volkswagen,virtus 1.6l comfortline,2239-4-lr17,1670192,sedan
volkswagen,virtus 1.6l comfortline aut,2239-4-lr17,1670193,sedan
volkswagen,virtus 1.6l trendline,2239-4-lr17,1670196,sedan
volkswagen,voyage 1.6l comfortline,2239-4-lr17,1670197,sedan
volkswagen,voyage 1.6l highline,2239-4-lr17,1670198,sedan
volkswagen,voyage 1.6l trendline,2239-4-lr17,1670200,sedan
baic,bj40p diesel premium 4x4 2024,2239-8-lr23,2047527,suv
baic,bj40p diesel premium 4x4 2024,2239-8-lr23,2047528,suv
baic,bj40p diesel premium 4x4 2024,2239-8-lr23,2047529,suv
baic,bj40p gasolina elite 4x2 2024,2239-8-lr23,2047510,suv
baic,bj40p gasolina elite 4x2 2024,2239-8-lr23,2047511,suv
baic,bj40p gasolina elite 4x2 2024,2239-8-lr23,2047514,suv
baic,bj40p gasolina elite 4x2 2024,2239-8-lr23,2047516,suv
baic,bj40p gasolina elite 4x2 2024,2239-8-lr23,2047517,suv
baic,bj40p gasolina luxury 4x4 2024,2239-8-lr23,2047544,suv
baic,bj40p gasolina luxury 4x4 2024,2239-8-lr23,2047545,suv
baic,bj40p gasolina luxury 4x4 2024,2239-8-lr23,2047546,suv
baic,x35 1.5t cvt luxury 2024,2239-8-lr23,2047459,suv
baic,x35 1.5t cvt luxury 2024,2239-8-lr23,2047460,suv
baic,x35 1.5t cvt luxury 2024,2239-8-lr23,2047462,suv
baic,x35 1.5t cvt luxury 2024,2239-8-lr23,2047465,suv
baic,x35 1.5t cvt luxury 2024,2239-8-lr23,2047466,suv
baic,x35 1.5t mt comfort 2024,2239-8-lr23,2047425,suv
baic,x35 1.5t mt comfort 2024,2239-8-lr23,2047431,suv
baic,x35 1.5t mt comfort 2024,2239-8-lr23,2047432,suv
baic,x35 1.5t mt elite 2024,2239-8-lr23,2047442,suv
baic,x35 1.5t mt elite 2024,2239-8-lr23,2047443,suv
baic,x35 1.5t mt elite 2024,2239-8-lr23,2047444,suv
baic,x35 1.5t mt elite 2024,2239-8-lr23,2047445,suv
baic,x35 1.5t mt elite 2024,2239-8-lr23,2047448,suv
baic,x35 1.5t mt elite 2024,2239-8-lr23,2047449,suv
baic,x55 e6 1.5t mt comfort 2024,2239-8-lr23,2047476,suv
baic,x55 e6 1.5t mt comfort 2024,2239-8-lr23,2047477,suv
baic,x55 e6 1.5t mt comfort 2024,2239-8-lr23,2047478,suv
baic,x55 e6 1.5t mt comfort 2024,2239-8-lr23,2047479,suv
baic,x55 e6 1.5t mt comfort 2024,2239-8-lr23,2047482,suv
baic,x55 e6 1.5t mt comfort 2024,2239-8-lr23,2047483,suv
baic,x55 e6 1.5t mt elite 2024,2239-8-lr23,2047494,suv
baic,x55 e6 1.5t mt elite 2024,2239-8-lr23,2047495,suv
baic,x55 e6 1.5t mt elite 2024,2239-8-lr23,2047496,suv
baic,x55 e6 1.5t mt elite 2024,2239-8-lr23,2047499,suv
baic,x55 e6 1.5t mt elite 2024,2239-8-lr23,2047500,suv
baic,x55 plus comfort 2024,2239-8-lr23,2047561,suv
baic,x55 plus comfort 2024,2239-8-lr23,2047562,suv
baic,x55 plus comfort 2024,2239-8-lr23,2047567,suv
baic,x55 plus elite 2024,2239-8-lr23,2047578,suv
baic,x55 plus elite 2024,2239-8-lr23,2047579,suv
baic,x55 plus elite 2024,2239-8-lr23,2047585,suv
baic,x55 plus luxury 2024,2239-8-lr23,2047596,suv
baic,x55 plus luxury 2024,2239-8-lr23,2047598,suv
baic,x55 plus luxury 2024,2239-8-lr23,2047601,suv
baic,x55 plus luxury 2024,2239-8-lr23,2047602,suv
byd,song plus dm gl at 2024,2239-8-lr23,2051070,suv
byd,song plus dm gl at 2024,2239-8-lr23,2051072,suv
byd,song plus dm gs at 2024,2239-8-lr23,2051087,suv
byd,song plus dm gs at 2024,2239-8-lr23,2051089,suv
byd,yuan plus ev gl at 2024,2239-8-lr23,2051036,suv
byd,yuan plus ev gl at 2024,2239-8-lr23,2051038,suv
byd,yuan plus ev gs at 2024,2239-8-lr23,2051053,suv
byd,yuan plus ev gs at 2024,2239-8-lr23,2051055,suv
changan,cs15 1.5l comfort,2239-4-lr17,1668808,suv
changan,cs15 1.5l comfort connect,2239-4-lr17,1668809,suv
changan,cs15 1.5l comfort mt 2024,2239-8-lr23,2051104,suv
changan,cs15 1.5l comfort mt 2024,2239-8-lr23,2051106,suv
changan,cs15 1.5l elite,2239-4-lr17,1668810,suv
changan,cs15 1.5l elite at 2024,2239-8-lr23,2051138,suv
changan,cs15 1.5l elite at 2024,2239-8-lr23,2051140,suv
changan,cs15 1.5l elite aut,2239-4-lr17,1668811,suv
changan,cs15 1.5l elite mt 2024,2239-8-lr23,2051121,suv
changan,cs15 1.5l elite mt 2024,2239-8-lr23,2051123,suv
changan,cs15 1.5l luxury,2239-4-lr17,1668812,suv
changan,cs15 1.5l luxury mt 2024,2239-8-lr23,2051155,suv
changan,cs15 1.5l luxury mt 2024,2239-8-lr23,2051157,suv
changan,cs35 1.4l plus elite at 2024,2239-8-lr23,2051172,suv
changan,cs35 1.4l plus elite at 2024,2239-8-lr23,2051174,suv
changan,cs35 1.4l plus lux at 2024,2239-8-lr23,2051189,suv
changan,cs35 1.4l plus lux at 2024,2239-8-lr23,2051191,suv
changan,cs35 1.6l plus comfort mt 2024,2239-8-lr23,2051206,suv
changan,cs35 1.6l plus comfort mt 2024,2239-8-lr23,2051208,suv
changan,cs35 1.6l plus luxury mt 2024,2239-8-lr23,2051223,suv
changan,cs35 1.6l plus luxury mt 2024,2239-8-lr23,2051225,suv
changan,cs35 plus 1.4l elite,2239-4-lr17,1668813,suv
changan,cs35 plus 1.4l luxury,2239-4-lr17,1668814,suv
changan,cs35 plus 1.6l comfort,2239-4-lr17,1668815,suv
changan,cs35 plus 1.6l luxury,2239-4-lr17,1668817,suv
changan,cs55 1.5l comfort,2239-4-lr17,1668818,suv
changan,cs55 1.5l comfort mt 2024,2239-8-lr23,2051240,suv
changan,cs55 1.5l comfort mt 2024,2239-8-lr23,2051242,suv
changan,cs55 1.5l elite aut,2239-4-lr17,1668819,suv
changan,cs55 1.5l luxury,2239-4-lr17,1668820,suv
changan,cs55 1.5l luxury at 2024,2239-8-lr23,2051274,suv
changan,cs55 1.5l luxury at 2024,2239-8-lr23,2051276,suv
changan,cs55 1.5l luxury mt 2024,2239-8-lr23,2051257,suv
changan,cs55 1.5l luxury mt 2024,2239-8-lr23,2051259,suv
changan,cs55 1.5l plus elite at 2024,2239-8-lr23,2051308,suv
changan,cs55 1.5l plus elite at 2024,2239-8-lr23,2051310,suv
changan,cs55 1.5l plus luxury at 2024,2239-8-lr23,2051291,suv
changan,cs55 1.5l plus luxury at 2024,2239-8-lr23,2051293,suv
changan,cx70 1.5l elite plus turbo aut,2239-4-lr17,1668850,suv
changan,cx70 1.5l elite turbo,2239-4-lr17,1668851,suv
changan,cx70 1.5l elite turbo aut,2239-4-lr17,1668852,suv
changan,cx70 1.6l comfort,2239-4-lr17,1668853,suv
changan,cx70 1.6l luxury,2239-4-lr17,1668855,suv
changan,cx70 1.6l luxury connect,2239-4-lr17,1668856,suv
chery,k60 1.5l gl,2239-4-lr17,1669024,suv
chery,k60 1.5l gls,2239-4-lr17,1669025,suv
chery,tiggo 2 1.0l pro glx cvt at 2024,2239-8-lr23,2051478,suv
chery,tiggo 2 1.0l pro glx cvt at 2024,2239-8-lr23,2051480,suv
chery,tiggo 2 1.0l pro glx mt 2024,2239-8-lr23,2051461,suv
chery,tiggo 2 1.0l pro glx mt 2024,2239-8-lr23,2051463,suv
chery,tiggo 2 1.5l gl mt,2239-4-lr17,1669369,suv
chery,tiggo 2 1.5l gls cvt at 2024,2239-8-lr23,2051546,suv
chery,tiggo 2 1.5l gls cvt at 2024,2239-8-lr23,2051548,suv
chery,tiggo 2 1.5l gls mt,2239-4-lr17,1669370,suv
chery,tiggo 2 1.5l glx mt,2239-4-lr17,1669371,suv
chery,tiggo 2 1.5l l,2239-4-lr17,1669372,suv
chery,tiggo 2 1.5l pro gls cvt at 2024,2239-8-lr23,2051580,suv
chery,tiggo 2 1.5l pro gls cvt at 2024,2239-8-lr23,2051582,suv
chery,tiggo 2 1.5l pro gls mt 2024,2239-8-lr23,2051563,suv
chery,tiggo 2 1.5l pro gls mt 2024,2239-8-lr23,2051565,suv
chery,tiggo 2 gl mt,2239-4-lr17,1669373,suv
chery,tiggo 2 gls mt,2239-4-lr17,1669374,suv
chery,tiggo 2 glx mt,2239-4-lr17,1669375,suv
chery,tiggo 2 l mt,2239-4-lr17,1669376,suv
chery,tiggo 3 1.5l gl mt,2239-4-lr17,1669378,suv
chery,tiggo 3 1.5l gls,2239-4-lr17,1669379,suv
chery,tiggo 3 1.5l gls mt,2239-4-lr17,1669380,suv
chery,tiggo 3 1.5l pro gls cvt at 2024,2239-8-lr23,2051665,suv
chery,tiggo 3 1.5l pro gls cvt at 2024,2239-8-lr23,2051667,suv
chery,tiggo 3 1.5l pro glx cvt at 2024,2239-8-lr23,2051699,suv
chery,tiggo 3 1.5l pro glx cvt at 2024,2239-8-lr23,2051701,suv
chery,tiggo 3 1.5l pro glx mt 2024,2239-8-lr23,2051682,suv
chery,tiggo 3 1.5l pro glx mt 2024,2239-8-lr23,2051684,suv
chery,tiggo 3 gls mt,2239-4-lr17,1669381,suv
chery,tiggo 7 1.5l pro gls cvt at 2024,2239-8-lr23,2051716,suv
chery,tiggo 7 1.5l pro gls cvt at 2024,2239-8-lr23,2051718,suv
chery,tiggo 7 1.5l pro glx cvt at 2024,2239-8-lr23,2051733,suv
chery,tiggo 7 1.5l pro glx cvt at 2024,2239-8-lr23,2051735,suv
chery,tiggo 8 1.5l gls mt 2024,2239-8-lr23,2051818,suv
chery,tiggo 8 1.5l gls mt 2024,2239-8-lr23,2051820,suv
chery,tiggo 8 1.5l glx dct at 2024,2239-8-lr23,2051784,suv
chery,tiggo 8 1.5l glx dct at 2024,2239-8-lr23,2051786,suv
chery,tiggo 8 1.6l pro glx dct at 2024,2239-8-lr23,2051767,suv
chery,tiggo 8 1.6l pro glx dct at 2024,2239-8-lr23,2051769,suv
chery,tiggo 8 1.6l pro max glx dct at 2024,2239-8-lr23,2051801,suv
chery,tiggo 8 1.6l pro max glx dct at 2024,2239-8-lr23,2051803,suv
chery,tiggo 8 2.0l pro max glx awd at 2024,2239-8-lr23,2051833,suv
chery,tiggo 8 2.0l pro max glx awd at 2024,2239-8-lr23,2051834,suv
chery,tiggo 8 2.0l pro max glx awd at 2024,2239-8-lr23,2051835,suv
chery,tiggo 8 2.0l pro max glx awd at 2024,2239-8-lr23,2051836,suv
chery,tiggo 8 2.0l pro max glx awd at 2024,2239-8-lr23,2051837,suv
chery,tiggo 8 2.0l pro max glx awd at 2024,2239-8-lr23,2051838,suv
chery,tiggo 8 2.0l pro max glx awd at 2024,2239-8-lr23,2051839,suv
chery,tiggo 8 2.0l pro max glx awd at 2024,2239-8-lr23,2051840,suv
chery,tiggo 8 2.0l pro max glx awd at 2024,2239-8-lr23,2051843,suv
chery,tiggo 8 2.0l pro max glx awd at 2024,2239-8-lr23,2051845,suv
chevrolet,blazer 3.6l rs awd,2239-4-lr17,1668747,suv
chevrolet,blazer 3.6l rs awd at 2024,2239-8-lr23,2051847,suv
chevrolet,blazer 3.6l rs awd at 2024,2239-8-lr23,2051848,suv
chevrolet,blazer 3.6l rs awd at 2024,2239-8-lr23,2051849,suv
chevrolet,blazer 3.6l rs awd at 2024,2239-8-lr23,2051850,suv
chevrolet,blazer 3.6l rs awd at 2024,2239-8-lr23,2051852,suv
chevrolet,blazer 3.6l rs awd at 2024,2239-8-lr23,2051853,suv
chevrolet,blazer 3.6l rs awd at 2024,2239-8-lr23,2051854,suv
chevrolet,blazer 3.6l rs awd at 2024,2239-8-lr23,2051855,suv
chevrolet,blazer 3.6l rs awd at 2024,2239-8-lr23,2051856,suv
chevrolet,blazer 3.6l rs awd at 2024,2239-8-lr23,2051858,suv
chevrolet,blazer 3.6l rs awd at 2024,2239-8-lr23,2051859,suv
chevrolet,blazer 3.6l rs awd at 2024,2239-8-lr23,2051861,suv
chevrolet,blazer 3.6l rs awd at 2024,2239-8-lr23,2051862,suv
chevrolet,blazer rs 3.6l awd at l,2239-4-lr17,1668748,suv
chevrolet,bolt euv at 2024,2239-8-lr23,2222373,suv
chevrolet,bolt euv at 2024,2239-8-lr23,2222374,suv
chevrolet,bolt euv at 2024,2239-8-lr23,2222375,suv
chevrolet,bolt euv at 2024,2239-8-lr23,2222376,suv
chevrolet,bolt euv at 2024,2239-8-lr23,2222377,suv
chevrolet,bolt euv at 2024,2239-8-lr23,2222378,suv
chevrolet,bolt euv at 2024,2239-8-lr23,2222384,suv
chevrolet,captiva 1.5l lt,2239-4-lr17,1668767,suv
chevrolet,captiva 1.5l lt aut,2239-4-lr17,1668768,suv
chevrolet,captiva 1.5l ltz cvt p at 2024,2239-8-lr23,2051898,suv
chevrolet,captiva 1.5l ltz cvt p at 2024,2239-8-lr23,2051899,suv
chevrolet,captiva 1.5l ltz cvt p at 2024,2239-8-lr23,2051900,suv
chevrolet,captiva 1.5l ltz cvt p at 2024,2239-8-lr23,2051901,suv
chevrolet,captiva 1.5l ltz cvt p at 2024,2239-8-lr23,2051902,suv
chevrolet,captiva 1.5l ltz cvt p at 2024,2239-8-lr23,2051903,suv
chevrolet,captiva 1.5l ltz cvt p at 2024,2239-8-lr23,2051904,suv
chevrolet,captiva 1.5l ltz cvt p at 2024,2239-8-lr23,2051905,suv
chevrolet,captiva 1.5l ltz cvt p at 2024,2239-8-lr23,2051906,suv
chevrolet,captiva 1.5l ltz cvt p at 2024,2239-8-lr23,2051907,suv
chevrolet,captiva 1.5l ltz cvt p at 2024,2239-8-lr23,2051909,suv
chevrolet,captiva 1.5l ltz cvt p at 2024,2239-8-lr23,2051910,suv
chevrolet,captiva 1.5l ltz cvt p at 2024,2239-8-lr23,2051912,suv
chevrolet,captiva 1.5l ltz cvt p at 2024,2239-8-lr23,2051913,suv
chevrolet,captiva 1.5l ltz p mt 2024,2239-8-lr23,2051864,suv
chevrolet,captiva 1.5l ltz p mt 2024,2239-8-lr23,2051865,suv
chevrolet,captiva 1.5l ltz p mt 2024,2239-8-lr23,2051866,suv
chevrolet,captiva 1.5l ltz p mt 2024,2239-8-lr23,2051867,suv
chevrolet,captiva 1.5l ltz p mt 2024,2239-8-lr23,2051868,suv
chevrolet,captiva 1.5l ltz p mt 2024,2239-8-lr23,2051869,suv
chevrolet,captiva 1.5l ltz p mt 2024,2239-8-lr23,2051870,suv
chevrolet,captiva 1.5l ltz p mt 2024,2239-8-lr23,2051871,suv
chevrolet,captiva 1.5l ltz p mt 2024,2239-8-lr23,2051872,suv
chevrolet,captiva 1.5l ltz p mt 2024,2239-8-lr23,2051873,suv
chevrolet,captiva 1.5l ltz p mt 2024,2239-8-lr23,2051875,suv
chevrolet,captiva 1.5l ltz p mt 2024,2239-8-lr23,2051876,suv
chevrolet,captiva 1.5l ltz p mt 2024,2239-8-lr23,2051878,suv
chevrolet,captiva 1.5l ltz p mt 2024,2239-8-lr23,2051879,suv
chevrolet,captiva 1.5l premier,2239-4-lr17,1668769,suv
chevrolet,captiva 1.5l premier aut,2239-4-lr17,1668770,suv
chevrolet,captiva 1.5l premier cvt p at 2024,2239-8-lr23,2051915,suv
