Model URL,Versions
https://www.autocosmos.cl/catalogo/vigente/nissan/pathfinder,Nissan Pathfinder 3.5L Sense 4x2: https://www.autocosmos.cl/catalogo/2024/nissan/pathfinder/35l-sense-4x2/177777; Nissan Pathfinder 3.5L Advance 4x2: https://www.autocosmos.cl/catalogo/2024/nissan/pathfinder/35l-advance-4x2/177778; Nissan Pathfinder 3.5L Advance 4x4: https://www.autocosmos.cl/catalogo/2024/nissan/pathfinder/35l-advance-4x4/177779; Nissan Pathfinder 3.5L Exclusive 4x4: https://www.autocosmos.cl/catalogo/2024/nissan/pathfinder/35l-exclusive-4x4/177780
https://www.autocosmos.cl/catalogo/vigente/nissan/qashqai,Nissan Qashqai Sense: https://www.autocosmos.cl/catalogo/2024/nissan/qashqai/sense/177791; Nissan Qashqai Advance: https://www.autocosmos.cl/catalogo/2024/nissan/qashqai/advance/177792; Nissan Qashqai Advance CVT: https://www.autocosmos.cl/catalogo/2024/nissan/qashqai/advance-cvt/177793; Nissan Qashqai Advance CVT Plus: https://www.autocosmos.cl/catalogo/2024/nissan/qashqai/advance-cvt-plus/177794; Nissan Qashqai Exclusive CVT 4x4: https://www.autocosmos.cl/catalogo/2024/nissan/qashqai/exclusive-cvt-4x4/177795
https://www.autocosmos.cl/catalogo/vigente/nissan/x-trail,Nissan X-Trail 2.5L Sense 2Row: https://www.autocosmos.cl/catalogo/2024/nissan/x-trail/25l-sense-2row/177773; Nissan X-Trail 2.5L Sense 3Row: https://www.autocosmos.cl/catalogo/2024/nissan/x-trail/25l-sense-3row/177774; Nissan X-Trail 2.5L Advance 3Row: https://www.autocosmos.cl/catalogo/2024/nissan/x-trail/25l-advance-3row/177775; Nissan X-Trail 2.5L Exclusive 3Row 4x4: https://www.autocosmos.cl/catalogo/2024/nissan/x-trail/25l-exclusive-3row-4x4/177776
https://www.autocosmos.cl/catalogo/vigente/opel/crossland,Opel Crossland  1.2L Edition: https://www.autocosmos.cl/catalogo/2024/opel/crossland/12l-edition/177815; Opel Crossland  1.2L Edition Aut: https://www.autocosmos.cl/catalogo/2024/opel/crossland/12l-edition-aut/177816; Opel Crossland  1.5L Edition: https://www.autocosmos.cl/catalogo/2024/opel/crossland/15l-edition/177817
https://www.autocosmos.cl/catalogo/vigente/opel/grandland,Opel Grandland 1.2L GS: https://www.autocosmos.cl/catalogo/2024/opel/grandland/12l-gs/177823; Opel Grandland 1.2L GS Aut: https://www.autocosmos.cl/catalogo/2024/opel/grandland/12l-gs-aut/177824; Opel Grandland 1.5 TD Aut: https://www.autocosmos.cl/catalogo/2024/opel/grandland/15-td-aut/177825; Opel Grandland 1.2L Ultimate Aut: https://www.autocosmos.cl/catalogo/2024/opel/grandland/12l-ultimate-aut/177826
https://www.autocosmos.cl/catalogo/vigente/opel/mokka,Opel Mokka 1.2L Elegance: https://www.autocosmos.cl/catalogo/2024/opel/mokka/12l-elegance/177819; Opel Mokka 1.2L Elegance Aut: https://www.autocosmos.cl/catalogo/2024/opel/mokka/12l-elegance-aut/177821; Opel Mokka 1.5T Elegance: https://www.autocosmos.cl/catalogo/2024/opel/mokka/15t-elegance/177820; Opel Mokka 1.2L GS Line Aut: https://www.autocosmos.cl/catalogo/2024/opel/mokka/12l-gs-line-aut/177822
https://www.autocosmos.cl/catalogo/vigente/peugeot/3008-hybrid4,Peugeot 3008 Hybrid4 300 GT: https://www.autocosmos.cl/catalogo/2024/peugeot/3008-hybrid4/300-gt/177856
https://www.autocosmos.cl/catalogo/vigente/peugeot/rifter,Peugeot Rifter 1.2L PureTech 130HP Aut: https://www.autocosmos.cl/catalogo/2024/peugeot/rifter/12l-puretech-130hp-aut/177850; Peugeot Rifter 1.6L Allure BlueHDi 100HP: https://www.autocosmos.cl/catalogo/2024/peugeot/rifter/16l-allure-bluehdi-100hp/177834; Peugeot Rifter 1.5L Allure BlueHDi 130HP Aut: https://www.autocosmos.cl/catalogo/2024/peugeot/rifter/15l-allure-bluehdi-130hp-aut/177833
https://www.autocosmos.cl/catalogo/vigente/ssangyong/korando,SsangYong Korando 1.5T LX: https://www.autocosmos.cl/catalogo/2024/ssangyong/korando/15t-lx/178039; SsangYong Korando 1.5T GLX Aut: https://www.autocosmos.cl/catalogo/2024/ssangyong/korando/15t-glx-aut/178042; SsangYong Korando 1.6TD GLX: https://www.autocosmos.cl/catalogo/2024/ssangyong/korando/16td-glx/178043; SsangYong Korando 1.5T Limited Aut: https://www.autocosmos.cl/catalogo/2024/ssangyong/korando/15t-limited-aut/178040; SsangYong Korando 1.6TD GLX Aut: https://www.autocosmos.cl/catalogo/2024/ssangyong/korando/16td-glx-aut/178044
https://www.autocosmos.cl/catalogo/vigente/ssangyong/rexton,SsangYong Rexton 2.0T LX: https://www.autocosmos.cl/catalogo/2024/ssangyong/rexton/20t-lx/178047; SsangYong Rexton 2.0T LX Aut: https://www.autocosmos.cl/catalogo/2024/ssangyong/rexton/20t-lx-aut/178048; SsangYong Rexton 2.2TD LX Aut: https://www.autocosmos.cl/catalogo/2024/ssangyong/rexton/22td-lx-aut/178050; SsangYong Rexton 2.0T LX Aut 4x4: https://www.autocosmos.cl/catalogo/2024/ssangyong/rexton/20t-lx-aut-4x4/178049; SsangYong Rexton 2.2TD GLX Aut: https://www.autocosmos.cl/catalogo/2024/ssangyong/rexton/22td-glx-aut/178035; SsangYong Rexton 2.2TD GLX Aut 4x4: https://www.autocosmos.cl/catalogo/2024/ssangyong/rexton/22td-glx-aut-4x4/178037; SsangYong Rexton 2.2TD Limited Aut 4x4: https://www.autocosmos.cl/catalogo/2024/ssangyong/rexton/22td-limited-aut-4x4/178036; SsangYong Rexton 2.2TD Limited Plus Aut 4x4: https://www.autocosmos.cl/catalogo/2024/ssangyong/rexton/22td-limited-plus-aut-4x4/178038
https://www.autocosmos.cl/catalogo/vigente/ssangyong/tivoli,SsangYong Tivoli 1.6 LX: https://www.autocosmos.cl/catalogo/2024/ssangyong/tivoli/16-lx/178027; SsangYong Tivoli 1.6 GLX: https://www.autocosmos.cl/catalogo/2024/ssangyong/tivoli/16-glx/178046; SsangYong Tivoli 1.6 Limited Aut: https://www.autocosmos.cl/catalogo/2024/ssangyong/tivoli/16-limited-aut/178045; SsangYong Tivoli 1.6 Edición Limitada Aut: https://www.autocosmos.cl/catalogo/2024/ssangyong/tivoli/16-edicion-limitada-aut/178477
https://www.autocosmos.cl/catalogo/vigente/ssangyong/torres,SsangYong Torres 1.5L GLX: https://www.autocosmos.cl/catalogo/2024/ssangyong/torres/15l-glx/178053; SsangYong Torres 1.5L GLX Aut: https://www.autocosmos.cl/catalogo/2024/ssangyong/torres/15l-glx-aut/178054; SsangYong Torres 1.5L GLX Aut 4x4: https://www.autocosmos.cl/catalogo/2024/ssangyong/torres/15l-glx-aut-4x4/178055; SsangYong Torres 1.5L Limited Plus Bitono Aut 4x4: https://www.autocosmos.cl/catalogo/2024/ssangyong/torres/15l-limited-plus-bitono-aut-4x4/178057; SsangYong Torres 1.5L Limited Plus Aut 4x4: https://www.autocosmos.cl/catalogo/2024/ssangyong/torres/15l-limited-plus-aut-4x4/178056
https://www.autocosmos.cl/catalogo/vigente/subaru/crosstrek,Subaru Crosstrek 2.0i 4x4 CVT: https://www.autocosmos.cl/catalogo/2024/subaru/crosstrek/20i-4x4-cvt/178083; Subaru Crosstrek 2.0i 4x4 CVT Dynamic ES: https://www.autocosmos.cl/catalogo/2024/subaru/crosstrek/20i-4x4-cvt-dynamic-es/178085; Subaru Crosstrek 2.0i 4x4 CVT Touring ES HK: https://www.autocosmos.cl/catalogo/2024/subaru/crosstrek/20i-4x4-cvt-touring-es-hk/178087
https://www.autocosmos.cl/catalogo/vigente/toyota/4runner,Toyota 4Runner 4.0L 4x2 SR5: https://www.autocosmos.cl/catalogo/2024/toyota/4runner/40l-4x2-sr5/178137; Toyota 4Runner 4.0L 4x4 SR5: https://www.autocosmos.cl/catalogo/2024/toyota/4runner/40l-4x4-sr5/178138; Toyota 4Runner 4.0L 4x4 Limited: https://www.autocosmos.cl/catalogo/2024/toyota/4runner/40l-4x4-limited/178170
https://www.autocosmos.cl/catalogo/vigente/toyota/fortuner,Toyota Fortuner  2.7L SR5 4x2: https://www.autocosmos.cl/catalogo/2024/toyota/fortuner/27l-sr5-4x2/178162; Toyota Fortuner  2.8L SR5 TDi 4x4: https://www.autocosmos.cl/catalogo/2024/toyota/fortuner/28l-sr5-tdi-4x4/178164; Toyota Fortuner  2.8L SRX TDi 4x4 Aut: https://www.autocosmos.cl/catalogo/2024/toyota/fortuner/28l-srx-tdi-4x4-aut/178166; Toyota Fortuner  2.8L SR5 TDi 4x4 Aut: https://www.autocosmos.cl/catalogo/2024/toyota/fortuner/28l-sr5-tdi-4x4-aut/178165
https://www.autocosmos.cl/catalogo/vigente/toyota/raize,Toyota Raize 1.2L I: https://www.autocosmos.cl/catalogo/2024/toyota/raize/12l-i/178174; Toyota Raize 1.2L E: https://www.autocosmos.cl/catalogo/2024/toyota/raize/12l-e/178175; Toyota Raize 1.2L E Aut: https://www.autocosmos.cl/catalogo/2024/toyota/raize/12l-e-aut/178176; Toyota Raize 1.2L G Aut: https://www.autocosmos.cl/catalogo/2024/toyota/raize/12l-g-aut/178177
https://www.autocosmos.cl/catalogo/vigente/toyota/rav4,Toyota Rav4 2.0L LE: https://www.autocosmos.cl/catalogo/2024/toyota/rav4/20l-le/178155; Toyota Rav4 2.0L LE Aut: https://www.autocosmos.cl/catalogo/2024/toyota/rav4/20l-le-aut/178157; Toyota Rav4 2.0L LE 4x4: https://www.autocosmos.cl/catalogo/2024/toyota/rav4/20l-le-4x4/178156; Toyota Rav4 2.0L XLE Aut: https://www.autocosmos.cl/catalogo/2024/toyota/rav4/20l-xle-aut/178180
