,Nro Licitación Pública,Id Convenio Marco,Convenio Marco,CodigoOC,NombreOC,Fecha Envío OC,EstadoOC,Proviene de Gran Compra,idGranCompra,Especificación del Comprador,IDProductoCM,Producto,Nombre Producto ONU,Tipo de Producto,Marca,Modelo,Precio Unitario,Cantidad,TotaLínea(Neto),Moneda,Monto Total OC Neto,Descuento Global OC,Cargos Adicionales OC,Subtotal OC,Impuestos,Monto Total OC,Rut Unidad de Compra,Unidad de Compra,Razón Social Comprador,Dirección Unidad Compra,Comuna Unidad Compra,Región Unidad de Compra,Institución,Sector,Rut Proveedor,Nombre Proveedor Sucursal,Nombre Empresa,Comuna del Proveedor,Región del Proveedor,Observaciones,Forma de Pago,Orgcode_Comprador,Entcode_Comprador,Orgcode_Proveedor,Entcode_Proveedor
20384,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,701-239-CM24,COMPRA DE 7 CAMIONETAS PARA EL SERVICIO NACIONAL DE PESCA Gran Compra: 72149,2024-06-14,Recepcion Conforme,Si,72149.0,(2042484) CAMIONETA MAXUS T60 DX E6 4X4 MT 2024 REGIÓN V 2042484,2042484,CAMIONETA MAXUS T60 DX E6 4X4 MT 2024 REGIÓN V,Automóviles,CAMIONETA,MAXUS,T60 DX E6 4X4 MT 2024,17993090,1,17993090,CLP,125951630,0,0,125951630,"23930809,7","149882439,7",60.701.002-1,D.N - Servicio Nacional de Pesca y Acuicultura,SERV NACIONAL DE PESCA,Victoria 2832,Valparaíso,Valparaíso,Servicio Nacional de Pesca y Acuicultura,"Gob. Central, Universidades",86.519.000-K,Maritano y Ebensperger Ltda.,Maritano y Ebensperger Ltda.,Chillán,Región del Ñuble,COMPRA DE 7 CAMIONETAS PARA EL SERVICIO NACIONAL DE PESCA,30 dias contra la recepcion conforme de la factura,1697,7008,62896,61164
20402,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,1224953-277-CM24,Orden de Compra: 1224953-277-CM24,2024-06-11,Aceptada,No,,(2048503) CAMIONETA GREAT WALL POER 4X2 ELITE PANT 2024 REGIÓN VI,2048503,CAMIONETA GREAT WALL POER 4X2 ELITE PANT 2024 REGIÓN VI,Automóviles,CAMIONETA,GREAT WALL,POER 4X2 ELITE PANT 2024,17010800,2,34021600,CLP,34021600,0,0,34021600,6464104,40485704,71.420.700-8,Unidad de Compras Públicas,CORP MUNICIP ANCUD PARA LA EDUCAC SALUD,Yerbas buenas 915,Ancud,Los Lagos,CORP MUNICIP ANCUD PARA LA EDUCAC SALUD,Otros,86.385.500-4,COMERCIAL ANFRUNS Y COMPAÑIA SPA,COMERCIAL ANFRUNS Y COMPANIA SPA,,,Orden de Compra codigo: 1224953-277-CM24 dirigida a COMERCIAL ANFRUNS Y COMPANIA SPA,30 dias contra la recepcion conforme de la factura,1224953,1812422,976986,184380
21044,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,609-277-CM24,ADQUISICIÓN DE 11 VEHÍCULOS PARA TRABAJO EN TERRENO DEL INSTITUTO DE DESARROLLO AGROPECUARIO,2024-06-10,Recepcion Conforme,Si,71546.0,(2041395) CAMIONETA TOYOTA HILUX DX 2.4 4X4 MT 2024 REGIÓN RM 2041395,2041395,CAMIONETA TOYOTA HILUX DX 2.4 4X4 MT 2024 REGIÓN RM,Automóviles,CAMIONETA,TOYOTA,HILUX DX 2.4 4X4 MT 2024,26250000,11,288750000,CLP,288750000,0,0,288750000,54862500,343612500,61.307.000-1,Instituto de Desarrollo Agropecuario - INDAP,INSTITUTO DE DESARROLLO AGROPECUARIO,Agustinas 1465,Santiago,Metropolitana,Instituto de Desarrollo Agropecuario - INDAP,"Gob. Central, Universidades",84.807.200-1,BRUNO FRITSCH S.A.,BRUNO FRITSCH S.A. ,Maipú,Región Metropolitana de Santiago,Orden de Compra generada por la Gran Compra: 71546,30 dias contra la recepcion conforme de la factura,1605,6937,24507,24823
22418,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,4103-105-CM24,Orden de Compra: 4103-105-CM24,2024-06-10,Aceptada,No,,(2042482) CAMIONETA MAXUS T60 DX E6 4X4 MT 2024 REGIÓN IX,2042482,CAMIONETA MAXUS T60 DX E6 4X4 MT 2024 REGIÓN IX,Automóviles,CAMIONETA,MAXUS,T60 DX E6 4X4 MT 2024,19828899,1,19828899,CLP,19828899,0,0,19828899,"3767490,81","23596389,81",69.191.200-0,Departamento de Salud Municipal,I MUNICIPALIDAD DE GORBEA,Ramon Freire 590,,Araucanía,Municipalidad de Gorbea,Municipalidades,79.649.970-2,SERVIMAQ SPA,AUTOMOTRIZ SERVIMAQ SPA,,,Orden de Compra codigo: 4103-105-CM24 dirigida a AUTOMOTRIZ SERVIMAQ SPA,30 dias contra la recepcion conforme de la factura,5023,117586,100329,97856
23582,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,2436-779-CM24,"Adquisición Camioneta Kia Frontier, necesaria para Dirección desarrollo Comunitario",2024-06-10,Aceptada,No,,(2043200) CAMIONETA KIA FRONTIER D/C LX 2.5L AV AB MT 2024 REGIÓN VII,2043200,CAMIONETA KIA FRONTIER D/C LX 2.5L AV AB MT 2024 REGIÓN VII,Automóviles,CAMIONETA,KIA,FRONTIER D/C LX 2.5L AV AB MT 2024,22168824,1,22168824,CLP,22168824,0,0,22168824,"4212076,56","26380900,56",69.100.100-8,IMUNI_CURICOADQUISICIONES,I MUNICIPALIDAD DE CURICO,Estado  279,Curicó,Maule,I.Municipalidad de Curicó,Municipalidades,79.853.470-K,SALAZAR ISRAEL,AUTOMOTRIZ CORDILLERA S.A.,,,"DIDECO, Requiere la Adquisición de Camioneta Kia Frontier D/C LX 2.5L 6MT AV AB, Según S.P.N° 325280",30 dias contra la recepcion conforme de la factura,3428,87838,32639,32414
25417,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,1739-13-CM24,Adquisición Vehículo  Institucional,2024-06-11,Recepcion Conforme,No,,(2053129) SUV HAVAL H6 ELITE 2WD AT 2024 REGIÓN VI,2053129,SUV HAVAL H6 ELITE 2WD AT 2024 REGIÓN VI,Automóviles,SUV,HAVAL,H6 ELITE 2WD AT 2024,18083025,1,18083025,CLP,18083025,0,0,18083025,"3435774,75","21518799,75",61.941.900-6,Defensoría Regional VI Región,DEFENSORIA PENAL PUBLICA,Olegario Laso 565,Rancagua,Lib. Gral. Bdo. O'Higgins,Defensoría Penal Pública,"Gob. Central, Universidades",86.385.500-4,COMERCIAL ANFRUNS Y COMPAÑIA SPA,COMERCIAL ANFRUNS Y COMPANIA SPA,,,Orden de Compra codigo: 1739-13-CM24 dirigida a COMERCIAL ANFRUNS Y COMPANIA SPA,30 dias contra la recepcion conforme de la factura,2735,7034,976986,184380
26556,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,3326-247-CM24,"ADQUISICIÓN DE 02 CAMIONETAS PARA EL DEPARTAMENTO ARMAMENTO Y MUNICIONES  (L.5), CON CARGO AL FONDO ROTATIVO DE ABASTECIMIENTO (F.O.R.A.)",2024-06-12,Recepcion Conforme,No,,(2042500) CAMIONETA MAXUS T60 ANCAP E6 4X4 MT 2024 REGIÓN RM,2042500,CAMIONETA MAXUS T60 ANCAP E6 4X4 MT 2024 REGIÓN RM,Automóviles,CAMIONETA,MAXUS,T60 ANCAP E6 4X4 MT 2024,21771000,2,43542000,CLP,43542000,0,0,43542000,0,43542000,61.938.500-4,Depto.Transportes L.3,DIRECCION DE LOGISTICA DE CARABINEROS,Vivaceta Nro. 2700,Santiago,Metropolitana,DIRECCION DE LOGISTICA DE CARABINEROS,FFAA,76.005.909-9,Comercial Motores de los Andes SpA,COMERCIAL MOTORES DE LOS ANDES SPA,,,Orden de Compra codigo: 3326-247-CM24 dirigida a COMERCIAL MOTORES DE LOS ANDES SPA,30 dias contra la recepcion conforme de la factura,4247,113812,514925,1034741
27890,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,2833-820-CM24,VEHÍCULO INSTITUCIONAL AREA INFRAESTRUCTURA,2024-06-13,Aceptada,No,,(2041362) CAMIONETA TOYOTA HILUX DX 2.4 4X2 MT 2024 REGIÓN V,2041362,CAMIONETA TOYOTA HILUX DX 2.4 4X2 MT 2024 REGIÓN V,Automóviles,CAMIONETA,TOYOTA,HILUX DX 2.4 4X2 MT 2024,25156891,1,25156891,CLP,25156891,0,0,25156891,"4779809,29","29936700,29",61.930.600-7,DEPARTAMENTO DE EDUCACION MUNICIPAL,I MUNICIPALIDAD DE QUILLOTA,Esmeralda Nº 625,Quillota,Valparaíso,I MUNICIPALIDAD DE QUILLOTA,Municipalidades,86.519.000-K,Maritano y Ebensperger Ltda.,Maritano y Ebensperger Ltda.,,,"Orden de Compra codigo: 2833-820-CM24 dirigida a MARITANO Y EBENSPERGER LTDA

FINANCIAMIENTO: Subvencion Regular

Facturar A:
Rut:            61.930.600-7
Nombre:   Departamento de Administración de Educación Municipal
Dirección: Esmeralda N°625, Quillota",30 dias contra la recepcion conforme de la factura,3819,88203,62896,61164
33873,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,2412-580-CM24,Orden de Compra: 2412-580-CM24,2024-06-14,Recepcion Conforme,No,,(2045764) SUV NISSAN KICKS ADVANCE MT 2024 REGIÓN RM,2045764,SUV NISSAN KICKS ADVANCE MT 2024 REGIÓN RM,Automóviles,SUV,NISSAN,KICKS ADVANCE MT 2024,13976523,2.0,27953046,CLP,53907348,0,0,53907348,"10242396,12","64149744,12",69.254.100-6,IMUNI_LOPRADO ADQUISICIONES,I MUNICIPALIDAD DE LO PRADO,AVENIDA SAN PABLO 5959,Lo Prado,Metropolitana,I. MUNICIPALIDAD DE LO PRADO,Municipalidades,79.853.470-K,SALAZAR ISRAEL,AUTOMOTRIZ CORDILLERA S.A.,,,"O. COMPRA INT. 580 SEG. PU. MUN. SOLIC. ADQ. 652 VEHICULO COLOR BLANCO PLZO ENTRGA: 28 DIAS HABI. Incluyen los gastos aprox. c/u en Per. Circulación $175.875, Impto Verde $228.880, Inscripción $82.230, Servicio Tramite $41.650, SOAP:$20.000.",30 dias contra la recepcion conforme de la factura,3404,87373,32639,32414
33874,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,2412-580-CM24,Orden de Compra: 2412-580-CM24,2024-06-14,Recepcion Conforme,No,,(2045747) SUV NISSAN KICKS SENSE MT 2024 REGIÓN RM,2045747,SUV NISSAN KICKS SENSE MT 2024 REGIÓN RM,Automóviles,SUV,NISSAN,KICKS SENSE MT 2024,12977151,2.0,25954302,CLP,53907348,0,0,53907348,"10242396,12","64149744,12",69.254.100-6,IMUNI_LOPRADO ADQUISICIONES,I MUNICIPALIDAD DE LO PRADO,AVENIDA SAN PABLO 5959,Lo Prado,Metropolitana,I. MUNICIPALIDAD DE LO PRADO,Municipalidades,79.853.470-K,SALAZAR ISRAEL,AUTOMOTRIZ CORDILLERA S.A.,,,"O. COMPRA INT. 580 SEG. PU. MUN. SOLIC. ADQ. 652 VEHICULO COLOR BLANCO PLZO ENTRGA: 28 DIAS HABI. Incluyen los gastos aprox. c/u en Per. Circulación $175.875, Impto Verde $228.880, Inscripción $82.230, Servicio Tramite $41.650, SOAP:$20.000.",30 dias contra la recepcion conforme de la factura,3404,87373,32639,32414
34566,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,609-306-CM24,"Adquisición de 2 vehículos Suv, marca Nissan modelo Kicks Advance MT 2024.",2024-06-18,Recepcion Conforme,No,,(2045764) SUV NISSAN KICKS ADVANCE MT 2024 REGIÓN RM,2045764,SUV NISSAN KICKS ADVANCE MT 2024 REGIÓN RM,Automóviles,SUV,NISSAN,KICKS ADVANCE MT 2024,13995000,2.0,27990000,CLP,27990000,0,0,27990000,5318100,33308100,61.307.000-1,Instituto de Desarrollo Agropecuario - INDAP,INSTITUTO DE DESARROLLO AGROPECUARIO,Agustinas 1465,Santiago,Metropolitana,Instituto de Desarrollo Agropecuario - INDAP,"Gob. Central, Universidades",80.522.900-4,Kovacs SpA,KOVACS SPA,,,"Adquisición de 2 vehículos Suv, marca Nissan modelo Kicks Advance MT 2024, de acuerdo a solicitud de compra nro. 1375 del Departamento G. Administrativa.",30 dias contra la recepcion conforme de la factura,1605,6937,23711,24161
34705,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,2702-310-CM24,"Camioneta color Rojo, para Departamento de Inspección, según Decreto Exento N°2330, de fecha 13 de junio de 2024. ",2024-06-14,Aceptada,No,,(2048705) CAMIONETA JAC T8 CE COMFORT 2.0T 4X2 MT 2024 REGIÓN RM,2048705,CAMIONETA JAC T8 CE COMFORT 2.0T 4X2 MT 2024 REGIÓN RM,Automóviles,CAMIONETA,JAC,T8 CE COMFORT 2.0T 4X2 MT 2024,15541506,1.0,15541506,CLP,15541506,0,0,15541506,"2952886,14","18494392,14",69.071.800-6,SECPLA,I MUNICIPALIDAD DE TALAGANTE,21 DE MAYO   875,Talagante,Metropolitana,I MUNICIPALIDAD DE TALAGANTE,Municipalidades,86.385.500-4,COMERCIAL ANFRUNS Y COMPAÑIA SPA,COMERCIAL ANFRUNS Y COMPANIA SPA,,,Orden de Compra codigo: 2702-310-CM24 dirigida a COMERCIAL ANFRUNS Y COMPANIA SPA,30 dias contra la recepcion conforme de la factura,3691,99765,976986,184380
34717,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,1208910-122-CM24,Orden de Compra: 1208910-122-CM24,2024-06-14,Aceptada,No,,(2041807) CAMIONETA RAM 700 BIGHORN CD 1.3L MT 2024 REGIÓN VIII,2041807,CAMIONETA RAM 700 BIGHORN CD 1.3L MT 2024 REGIÓN VIII,Automóviles,CAMIONETA,RAM,700 BIGHORN CD 1.3L MT 2024,14095900,1.0,14095900,CLP,14095900,0,0,14095900,2678221,16774121,65.201.852-1,CFTE del BioBio,CENTRO DE FORMACIÓN TÉCNICA ESTATAL DE LA REGIÓN DEL BIOBÍO,ExInternado de Tirúa,Tirúa,Bío-Bío,CENTRO DE FORMACIÓN TÉCNICA ESTATAL DE LA REGIÓN DEL BIOBÍO,Otros,79.853.470-K,SALAZAR ISRAEL,AUTOMOTRIZ CORDILLERA S.A.,,,Orden de Compra codigo: 1208910-122-CM24 dirigida a AUTOMOTRIZ CORDILLERA S.A.,30 dias contra la recepcion conforme de la factura,1208910,1796821,32639,32414
34760,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,2702-311-CM24,"CARGO JAC URBAN 1042 DC MT PLATAFORMA 2024 color Blanco, para Dirección de Emergencias y Operaciones",2024-06-14,Aceptada,No,,(2057564) CARGO JAC URBAN 1042 DC MT PLATAFORMA 2024 REGIÓN RM,2057564,CARGO JAC URBAN 1042 DC MT PLATAFORMA 2024 REGIÓN RM,Camiones de transporte,CARGO,JAC,URBAN 1042 DC MT PLATAFORMA 2024,20871000,1.0,20871000,CLP,20871000,0,0,20871000,3965490,24836490,69.071.800-6,SECPLA,I MUNICIPALIDAD DE TALAGANTE,21 DE MAYO   875,Talagante,Metropolitana,I MUNICIPALIDAD DE TALAGANTE,Municipalidades,96.545.450-0,DERCOMAQ SPA,DERCOMAQ SPA,,,Orden de Compra codigo: 2702-311-CM24 dirigida a DERCOMAQ SPA,30 dias contra la recepcion conforme de la factura,3691,99765,39851,39257
36113,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,3840-13-CM24,Orden de Compra: 3840-13-CM24,2024-06-14,Aceptada,No,,(2042482) CAMIONETA MAXUS T60 DX E6 4X4 MT 2024 REGIÓN IX,2042482,CAMIONETA MAXUS T60 DX E6 4X4 MT 2024 REGIÓN IX,Automóviles,CAMIONETA,MAXUS,T60 DX E6 4X4 MT 2024,19828899,1.0,19828899,CLP,19828899,0,0,19828899,"3767490,81","23596389,81",69.191.200-0,Municipalidad de Gorbea,I MUNICIPALIDAD DE GORBEA,Ramon Freire Nº 590 ,Gorbea,Araucanía,Municipalidad de Gorbea,Municipalidades,79.649.970-2,SERVIMAQ SPA,AUTOMOTRIZ SERVIMAQ SPA,,,Orden de Compra codigo: 3840-13-CM24 dirigida a AUTOMOTRIZ SERVIMAQ SPA,30 dias contra la recepcion conforme de la factura,4760,117586,100329,97856
36437,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,4035-128-CM24,Vehiculo para Postrados,2024-06-17,Enviada a Proveedor,No,,(2055783) SUV SUBARU CROSSTREK 2.0I AWD CVT AT 2024 REGIÓN VIII,2055783,SUV SUBARU CROSSTREK 2.0I AWD CVT AT 2024 REGIÓN VIII,Automóviles,SUV,SUBARU,CROSSTREK 2.0I AWD CVT AT 2024,19110000,1.0,19110000,CLP,19110000,0,170000,19280000,3663200,22943200,69.160.500-0,Salud,I MUNICIPALIDAD DE CANETE,ARTURO PRAT 220 ,Cañete,Bío-Bío,Ilustre Municipalidad de Cañete,Municipalidades,79.853.470-K,SALAZAR ISRAEL,AUTOMOTRIZ CORDILLERA S.A.,,,"Orden de Compra codigo: 4035-128-CM24 dirigida a AUTOMOTRIZ CORDILLERA S.A.

Confirmar Detallas con Luis Araneda Jesús; +56942667422; luis.araneda@dascanete.cl",30 dias contra la recepcion conforme de la factura,4955,119488,32639,32414
36951,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,4469-302-CM24,SC 34401(SA) ADQUISICION DE VEHICULO INSTITUCIONAL,2024-06-17,Aceptada,No,,(2050983) MINIBUS CITROEN SPACETOURER BLUEHDI 150 S&S BVM6 BUSINESS TALLA XL 2024 REGIÓN RM,2050983,MINIBUS CITROEN SPACETOURER BLUEHDI 150 S&S BVM6 BUSINESS TALLA XL 2024 REGIÓN RM,Minibuses,MINIBUS,CITROEN,SPACETOURER BLUEHDI 150 S&S BVM6 BUSINESS TALLA XL 2024,24170700,1.0,24170700,CLP,24170700,0,0,24170700,4592433,28763133,70.754.700-6,ADQUISICIONES,UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION,GRAN BRETAÑA Nº 40 PLAYA ANCHA,Valparaíso,Valparaíso,UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION,"Gob. Central, Universidades",86.519.000-K,Maritano y Ebensperger Ltda.,Maritano y Ebensperger Ltda.,,,"ADQUISICION DE VEHICULO INSTITUCIONAL- COLOR GRIS ARTENSE.
NO SE ACEPTAN HOMOLOGACIONES DE PRODUCTOS, MARCAS Y MODELOS													
IMPORTANTE: INDICAR NUMERO DE CUENTA Y BANCO EN FACTURA PARA DEPOSITO DE CHEQUE, ADEMÁS DEL CORREO ELECTRÓNICO DE COBRANZA ",30 dias contra la recepcion conforme de la factura,5385,130972,62896,61164
37270,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,4803-158-CM24,Orden de Compra: 4803-158-CM24,2024-06-17,Aceptada,No,,(2044385) MINIBUS HYUNDAI STARIA MB 2.2 CEDI 11P 2024 REGIÓN IV,2044385,MINIBUS HYUNDAI STARIA MB 2.2 CEDI 11P 2024 REGIÓN IV,Minibuses,MINIBUS,HYUNDAI ,STARIA MB 2.2 CEDI 11P 2024,28300500,1.0,28300500,CLP,28300500,0,0,28300500,5377095,33677595,60.201.000-7,Senado de la República de Chile,SENADO DE LA REPUBLICA,Avda. Pedro Montt S/N,Valparaíso,Valparaíso,SENADO DE LA REPUBLICA,Legislativo y judicial,84.807.200-1,BRUNO FRITSCH S.A.,BRUNO FRITSCH S.A. ,,,Orden de Compra codigo: 4803-158-CM24 dirigida a BRUNO FRITSCH S.A.,30 dias contra la recepcion conforme de la factura,5718,174692,24507,24823
38677,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,3756-216-CM24,ADQUISICIÓN DE CAMIONETA SEGURIDAD PÚBLICA ,2024-06-17,Recepcion Conforme,No,,(2043081) CAMIONETA TOYOTA HILUX DX DC 2.4 4X4 MT 2024 REGIÓN VII,2043081,CAMIONETA TOYOTA HILUX DX DC 2.4 4X4 MT 2024 REGIÓN VII,Automóviles,CAMIONETA,TOYOTA,HILUX DX DC 2.4 4X4 MT 2024,26819159,1.0,26819159,CLP,26819159,0,0,26819159,"5095640,21","31914799,21",69.110.600-4,I MUNICIPALIDAD DE PELARCO,I MUNICIPALIDAD DE PELARCO,"Catedral 50,  Pelarco",Pelarco,Maule,I MUNICIPALIDAD DE PELARCO,Municipalidades,80.522.900-4,Kovacs SpA,KOVACS SPA,,,"Orden de Compra 3756-216-CM24 dirigida a KOVACS SPA, POR LA ADQUISICIÓN DE CAMIONETA TOYOTA HILUX DOBLE CABINA DX 2.4 4X4 MT 2024 COLOR SILVER MATÁLICO. ADQUISICIÓN CONSIDERA INSCRIPCIÓN DE CAMIONETA Y HOMOLOGACIÓN, CON DESPACHO A DOMICILIO.",30 dias contra la recepcion conforme de la factura,4676,116729,23711,24161
39024,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,4857-448-CM24,CAMIONETA TOYOTA HILUX SR DC 2.4 4X4 MT 2024 PARA MUNICIPALIDAD TIRÚA,2024-06-17,Aceptada,No,,(2043116) CAMIONETA TOYOTA HILUX SR DC 2.4 4X4 MT 2024 REGIÓN VIII,2043116,CAMIONETA TOYOTA HILUX SR DC 2.4 4X4 MT 2024 REGIÓN VIII,Automóviles,CAMIONETA,TOYOTA,HILUX SR DC 2.4 4X4 MT 2024,29138470,1.0,29138470,CLP,29138470,0,0,29138470,"5536309,3","34674779,3",69.160.700-3,Educación,I MUNICIPALIDAD DE TIRUA,Los Philos S/n Tirua,Tirúa,Bío-Bío,I MUNICIPALIDAD DE TIRUA,Municipalidades,91.502.000-3,Salinas y Fabres S.A.,SALINAS Y FABRES SOCIEDAD ANONIMA,,,"ADQUIRIR CAMIONETA TOYOTA HILUX SR DC 2.4 4X4 MT 2024 PARA MUNICIPALIDAD DE TIRÚA  A TRAVES DE CONVENIO MARCO, DE ACUERDO A ORD. 207, SOLICITUD 257, CERTIFICADO PRESUPUESTARIO 264, RESPALDOS CONVENIO MARCO, RESOLUCIÓN N°1710 QUE APRUEBA CONVENIO Y TODOS S",30 dias contra la recepcion conforme de la factura,5771,183037,26569,26778
40545,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,2585-816-CM24,"ADQ. VEHICULO,ORD N°594,DIPRESEH, MZJ, IMA",2024-06-25,Aceptada,No,,(2044685) SEDÁN NISSAN VERSA SENSE MT 2024 REGIÓN XV,2044685,SEDÁN NISSAN VERSA SENSE MT 2024 REGIÓN XV,Automóviles,SEDÁN,NISSAN,VERSA SENSE MT 2024,11941691,1.0,11941691,CLP,11941691,0,0,11941691,"2268921,29","14210612,29",69.010.100-9,FINANZAS IMA,I MUNICIPALIDAD DE ARICA,AV. RENATO ROCCA 1585 - Región de Arica y Parinacota,,Arica y Parinacota,I MUNICIPALIDAD DE ARICA,Municipalidades,91.502.000-3,Salinas y Fabres S.A.,SALINAS Y FABRES SOCIEDAD ANONIMA,,,"Plazo de entrega/retiro: 08/08/2024
Teléfono pagos: (43)2380317 tratar con sr Luis Ayavire.",30 dias contra la recepcion conforme de la factura,3576,86624,26569,26778
41284,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,1016-70-CM24,Suv Nissan X-trail y Camioneta Nissan Navara ,2024-06-19,Aceptada,No,,(2045951) SUV NISSAN X-TRAIL EXCLUSIVE CVT 3ROW - AWD 2024 REGIÓN RM,2045951,SUV NISSAN X-TRAIL EXCLUSIVE CVT 3ROW - AWD 2024 REGIÓN RM,Automóviles,SUV,NISSAN,X-TRAIL EXCLUSIVE CVT 3ROW - AWD 2024,26547447,1.0,26547447,CLP,50484485,0,0,50484485,"9592052,15","60076537,15",61.202.000-0,Dirección de Planeamiento - MOP,MINISTERIO DE OBRAS PUBLICAS DIREC CION GRAL DE OO PP DCYF,Av. Libertad s/n Segundo piso,Santiago Centro,Ñuble,MINISTERIO DE OBRAS PUBLICAS DIREC CION GRAL DE OO PP DCYF,Obras Públicas,79.853.470-K,SALAZAR ISRAEL,AUTOMOTRIZ CORDILLERA S.A.,,,"Facturar al siguiente código:
COD UNIDAD DE PAGO: 2320
UNIDAD_DE_PAGO: NIVEL_CENTRAL_DIRECCION_DE_PLANEAMIENTO
Casilla electrónica: mop_dte@paperless.cl

Pago electrónico, Ley 21.192, Art. 8, descargar formulario deposito cta. cte. en www.dcyf.cl ",30 dias contra la recepcion conforme de la factura,2012,7067,32639,32414
41285,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,1016-70-CM24,Suv Nissan X-trail y Camioneta Nissan Navara ,2024-06-19,Aceptada,No,,(2041157) CAMIONETA NISSAN NAVARA DC SE 2.3D 4X2 MT 2024 REGIÓN RM,2041157,CAMIONETA NISSAN NAVARA DC SE 2.3D 4X2 MT 2024 REGIÓN RM,Automóviles,CAMIONETA,NISSAN,NAVARA DC SE 2.3D 4X2 MT 2024,23937038,1.0,23937038,CLP,50484485,0,0,50484485,"9592052,15","60076537,15",61.202.000-0,Dirección de Planeamiento - MOP,MINISTERIO DE OBRAS PUBLICAS DIREC CION GRAL DE OO PP DCYF,Av. Libertad s/n Segundo piso,Santiago Centro,Ñuble,MINISTERIO DE OBRAS PUBLICAS DIREC CION GRAL DE OO PP DCYF,Obras Públicas,79.853.470-K,SALAZAR ISRAEL,AUTOMOTRIZ CORDILLERA S.A.,,,"Facturar al siguiente código:
COD UNIDAD DE PAGO: 2320
UNIDAD_DE_PAGO: NIVEL_CENTRAL_DIRECCION_DE_PLANEAMIENTO
Casilla electrónica: mop_dte@paperless.cl

Pago electrónico, Ley 21.192, Art. 8, descargar formulario deposito cta. cte. en www.dcyf.cl ",30 dias contra la recepcion conforme de la factura,2012,7067,32639,32414
41634,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,2288-405-CM24,Orden de Compra: 2288-405-CM24,2024-06-18,Recepcion Conforme,No,,(2041412) CAMIONETA TOYOTA HILUX SR 2.4 4X4 MT 2024 REGIÓN RM,2041412,CAMIONETA TOYOTA HILUX SR 2.4 4X4 MT 2024 REGIÓN RM,Automóviles,CAMIONETA,TOYOTA,HILUX SR 2.4 4X4 MT 2024,29138487,1.0,29138487,CLP,29138487,0,0,29138487,"5536312,53","34674799,53",69.041.300-0,ILUSTRE MUNICIPALIDAD DE CANELA,I MUNICIPALIDAD DE CANELA,Luis Infante 520 Canela,Canela,Coquimbo,I MUNICIPALIDAD DE CANELA,Municipalidades,91.502.000-3,Salinas y Fabres S.A.,SALINAS Y FABRES SOCIEDAD ANONIMA,,,Orden de Compra codigo: 2288-405-CM24 dirigida a SALINAS Y FABRES SOCIEDAD ANONIMA,30 dias contra la recepcion conforme de la factura,3282,84473,26569,26778
