,Nro Licitación Pública,Id Convenio Marco,Convenio Marco,CodigoOC,NombreOC,Fecha Envío OC,EstadoOC,Proviene de Gran Compra,idGranCompra,Especificación del Comprador,IDProductoCM,Producto,Nombre Producto ONU,Tipo de Producto,Marca,Modelo,Precio Unitario,Cantidad,TotaLínea(Neto),Moneda,Monto Total OC Neto,Descuento Global OC,Cargos Adicionales OC,Subtotal OC,Impuestos,Monto Total OC,Rut Unidad de Compra,Unidad de Compra,Razón Social Comprador,Dirección Unidad Compra,Comuna Unidad Compra,Región Unidad de Compra,Institución,Sector,Rut Proveedor,Nombre Proveedor Sucursal,Nombre Empresa,Comuna del Proveedor,Región del Proveedor,Observaciones,Forma de Pago,Orgcode_Comprador,Entcode_Comprador,Orgcode_Proveedor,Entcode_Proveedor
5235,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,3376-56-CM24,ADQUISICIÓN DE TOYOTA RUNNER,2024-11-05,Recepcion Conforme,No,,(2056595) SUV TOYOTA 4RUNNER SR5 4X4 AT 2024 REGIÓN RM,2056595,SUV TOYOTA 4RUNNER SR5 4X4 AT 2024 REGIÓN RM,Automóviles,SUV,TOYOTA,4RUNNER SR5 4X4 AT 2024,32615000.0,1.0,32615000.0,CLP,32615000.0,0.0,0.0,32615000.0,0.0,32615000.0,61.101.078-8,DIVLOG - Comando DIVLOG,DIVISION LOGISTICA DEL EJERCITO,Manuel Rivas Vicuña 365,Estación Central,Metropolitana,COMANDO DE APOYO A LA FUERZA,FFAA,84.807.200-1,BRUNO FRITSCH S.A.,BRUNO FRITSCH S.A. ,,,"coordinar despacho con Habacuc Mendez R. Correo: hmendez.dgadivlog@gmail.com, fono : 226682029
SIC 315935
OC SIGLE N° 310861",30 dias contra la recepcion conforme de la factura,4297,111870,24507,24823
7954,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,2483-1383-CM24,Orden de Compra: 2483-1383-CM24,2024-11-11,Aceptada,No,,(2048637) CAMIONETA GREAT WALL WINGLE 7 4X2 ELITE 2024 REGIÓN RM,2048637,CAMIONETA GREAT WALL WINGLE 7 4X2 ELITE 2024 REGIÓN RM,Automóviles,CAMIONETA,GREAT WALL,WINGLE 7 4X2 ELITE 2024,12686800.0,1.0,12686800.0,CLP,12686800.0,0.0,0.0,12686800.0,2410492.0,15097292.0,69.071.300-4,DEPARTAMENTO COMPRAS PÚBLICAS,I MUNICIPALIDAD DE QUILICURA,"José Francisco Vergara #450, Municipalidad ",Quilicura,Metropolitana,Ilustre Municipalidad de Quilicura,Municipalidades,86.385.500-4,COMERCIAL ANFRUNS Y COMPAÑIA SPA,COMERCIAL ANFRUNS Y COMPANIA SPA,,,"AUTORIZA LA ADQUISICIÓN DE 1 CAMIONETA GREAT
WALL WINGLE7 4X2 ELITE 2024, PARA EL
DEPARTAMENTO DE SALUD MUNICIPAL, MEDIANTE
MODALIDAD DE COMPRA VÍA CONVENIO MARCO,
DECRETO ALCALDICIO E N°5893
DEPARTAMENTO DE SALUD
OBLIGACIÓN PRESUPUESTARIA N°2994/24",30 dias contra la recepcion conforme de la factura,3475,88313,976986,184380
8535,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,868-206-CM24,Adquisición vehículo  institucional SUV tracción 4x4,2024-11-05,Recepcion Conforme,No,,(2056601) SUV TOYOTA 4RUNNER SR5 4X4 AT 2024 REGIÓN XI,2056601,SUV TOYOTA 4RUNNER SR5 4X4 AT 2024 REGIÓN XI,Automóviles,SUV,TOYOTA,4RUNNER SR5 4X4 AT 2024,34009076.0,1.0,34009076.0,CLP,34009076.0,0.0,0.0,34009076.0,6461724.44,40470800.44,72.222.000-5,Gobierno Regional de Aysen - XI Región,GOBIERNO REGIONAL DE AYSEN,Ejército N° 405,Coyhaique,Aysén,GOBIERNO REGIONAL DE AYSEN,"Gob. Central, Universidades",91.502.000-3,Salinas y Fabres S.A.,SALINAS Y FABRES SOCIEDAD ANONIMA,,,Orden de Compra codigo: 868-206-CM24 dirigida a SALINAS Y FABRES SOCIEDAD ANONIMA,30 dias contra la recepcion conforme de la factura,1864,7085,26569,26778
8948,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,2680-329-CM24,VEHICULO DAEM MANTENCIÓN,2024-11-19,Recepcion Conforme,No,,(2043299) CAMIONETA KARRY Q52 CD 1.6L MT 2024 REGIÓN RM,2043299,CAMIONETA KARRY Q52 CD 1.6L MT 2024 REGIÓN RM,Automóviles,CAMIONETA,KARRY,Q52 CD 1.6L MT 2024,10251000.0,1.0,10251000.0,CLP,10251000.0,0.0,0.0,10251000.0,1947690.0,12198690.0,69.255.500-7,DEPARTAMENTO DE EDUCACION,I MUNICIPALIDAD DE INDEPENDENCIA,INDEPENDENCIA 753,Independencia,Metropolitana,I MUNICIPALIDAD DE INDEPENDENCIA,Municipalidades,78.098.600-K,MARCELO FRONZA Y CIA LTDA,MARCELO FRONZA Y CIA LTDA,,,FINANCIAMIENTO: SUBVENCIÓN GENERAL,30 dias contra la recepcion conforme de la factura,3669,99105,19569,20211
11905,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,1036569-141-CM24,Orden de Compra: 1036569-141-CM24,2024-11-06,Recepcion Conforme,No,,(2046318) SUV KIA  SPORTAGE EX 2.0L 6MT GSL 2024 REGIÓN XVI,2046318,SUV KIA  SPORTAGE EX 2.0L 6MT GSL 2024 REGIÓN XVI,Automóviles,SUV,KIA,SPORTAGE EX 2.0L 6MT GSL 2024,18727647.0,1.0,18727647.0,CLP,18727647.0,0.0,0.0,18727647.0,3558252.93,22285899.93,62.000.390-5,División de Administración y Finanzas,Gobierno Regional de Ñuble,Av Libertad S/N 3er piso,Chillán,Ñuble,GOBIERNO REGIONAL DE ÑUBLE,"Gob. Central, Universidades",79.853.470-K,SALAZAR ISRAEL,AUTOMOTRIZ CORDILLERA S.A.,,,Orden de Compra codigo: 1036569-141-CM24 dirigida a AUTOMOTRIZ CORDILLERA S.A.,30 dias contra la recepcion conforme de la factura,1036569,1630141,32639,32414
12249,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,2702-599-CM24,Orden de Compra: 2702-599-CM24,2024-11-06,Aceptada,No,,(2055167) SUV MITSUBISHI OUTLANDER GLS 4X4 AT 2024 REGIÓN RM,2055167,SUV MITSUBISHI OUTLANDER GLS 4X4 AT 2024 REGIÓN RM,Automóviles,SUV,MITSUBISHI,OUTLANDER GLS 4X4 AT 2024,26084874.0,1.0,26084874.0,CLP,26084874.0,0.0,0.0,26084874.0,4956126.06,31041000.06,69.071.800-6,SECPLA,I MUNICIPALIDAD DE TALAGANTE,21 DE MAYO   875,Talagante,Metropolitana,I MUNICIPALIDAD DE TALAGANTE,Municipalidades,78.098.600-K,MARCELO FRONZA Y CIA LTDA,MARCELO FRONZA Y CIA LTDA,,,Orden de Compra codigo: 2702-599-CM24 dirigida a MARCELO FRONZA Y CIA LTDA,30 dias contra la recepcion conforme de la factura,3691,99765,19569,20211
14712,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,642-271-CM24,Vehículo Hibrido para Renovación de Flota Institucional SERVIU,2024-11-19,Recepcion Conforme,No,,(2240434) SUV DFSK SUV 600 PHEV ELITE AT 2025 REGIÓN VI,2240434,SUV DFSK SUV 600 PHEV ELITE AT 2025 REGIÓN VI,Automóviles,SUV,DFSK,SUV 600 PHEV ELITE AT 2025,19110000.0,1.0,19110000.0,CLP,19110000.0,0.0,0.0,19110000.0,3630900.0,22740900.0,61.818.000-K,SERVIU VI REGION,SERVICIO DE VIVIENDA Y URBANIZACION VI REGION,"AV. BRASIL 912, REGIÓN DEL LIBERTADOR GENERAL BERNARDO O´HIGGINS",Rancagua,Lib. Gral. Bdo. O'Higgins,SERVICIO DE VIVIENDA Y URBANIZACION VI REGION,Obras Públicas,79.649.970-2,SERVIMAQ SPA,AUTOMOTRIZ SERVIMAQ SPA,,,Compra de Vehículo de Uso Institucional por renovación de Flota institucional. Compra autorizada mediante REX N°6284 del 18.11.2024.,30 dias contra la recepcion conforme de la factura,1638,6977,100329,97856
15461,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,1145-193-CM24,Adquisición de 03 vehículos tipo camionetas,2024-11-11,Recepcion Conforme,No,,(2041633) CAMIONETA JMC GRAND AVENUE 4X4 MT 2024 REGIÓN RM,2041633,CAMIONETA JMC GRAND AVENUE 4X4 MT 2024 REGIÓN RM,Automóviles,CAMIONETA,JMC,GRAND AVENUE 4X4 MT 2024,17541000.0,3.0,52623000.0,CLP,52623000.0,0.0,0.0,52623000.0,9998370.0,62621370.0,61.104.000-8,UNIDAD DE COMPRA ADQUISICIONES NACIONALES,DIRECCION GENERAL DE AERONAUTICA CIVIL,Av. Miguel Claro 1314,Providencia,Metropolitana,DIRECCION GENERAL DE AERONAUTICA CIVIL,"Gob. Central, Universidades",96.928.530-4,Comasa Movicenter,COMERCIAL AUTOMOTRIZ SPA,,,Esta institución retiene por todas las compras un impuesto del 2% del total facturado (Art.37 dela ley16.752).,30 dias contra la recepcion conforme de la factura,2141,7202,532003,28098
16713,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,1552-944-CM24,ADQUISICION DE VEHICULOS INSTITUCIONALES,2024-11-08,Recepcion Conforme,No,,(2046963) SUV HYUNDAI CRETA SU2ID 1.5 CVT DESIGN 2024 REGIÓN XV,2046963,SUV HYUNDAI CRETA SU2ID 1.5 CVT DESIGN 2024 REGIÓN XV,Automóviles,SUV,HYUNDAI ,CRETA SU2ID 1.5 CVT DESIGN 2024,17532941.0,1.0,17532941.0,CLP,45222017.0,0.0,0.0,45222017.0,8592183.23,53814200.23,61.606.300-6,Servicio de Salud Atacama,Servicio de Salud Atacama,Chacabuco 681 piso 5°,Copiapó,Atacama,Servicio de Salud Atacama,Salud,96.889.440-4,Mediterraneo Automotores SA,MEDITERRANEO AUTOMOTORES S A,,,"1.	MINIBUS HYUNDAI STARIA MB 2.2 ,con entrega en domicilio, Chacabuco N°681, piso 5°, Copiapo 15 días hábiles junto a la documentación, 
2.	SUV HYUNDAI CRETA SU2ID 1.5 , con entrega en domicilio, Chacabuco N°681, piso 5°, Copiapo 15 días hábiles junto a l",30 dias contra la recepcion conforme de la factura,2548,7409,824156,27979
16714,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,1552-944-CM24,ADQUISICION DE VEHICULOS INSTITUCIONALES,2024-11-08,Recepcion Conforme,No,,(2044390) MINIBUS HYUNDAI STARIA MB 2.2 CEDI 11P 2024 REGIÓN VII,2044390,MINIBUS HYUNDAI STARIA MB 2.2 CEDI 11P 2024 REGIÓN VII,Minibuses,MINIBUS,HYUNDAI ,STARIA MB 2.2 CEDI 11P 2024,27689076.0,1.0,27689076.0,CLP,45222017.0,0.0,0.0,45222017.0,8592183.23,53814200.23,61.606.300-6,Servicio de Salud Atacama,Servicio de Salud Atacama,Chacabuco 681 piso 5°,Copiapó,Atacama,Servicio de Salud Atacama,Salud,96.889.440-4,Mediterraneo Automotores SA,MEDITERRANEO AUTOMOTORES S A,,,"1.	MINIBUS HYUNDAI STARIA MB 2.2 ,con entrega en domicilio, Chacabuco N°681, piso 5°, Copiapo 15 días hábiles junto a la documentación, 
2.	SUV HYUNDAI CRETA SU2ID 1.5 , con entrega en domicilio, Chacabuco N°681, piso 5°, Copiapo 15 días hábiles junto a l",30 dias contra la recepcion conforme de la factura,2548,7409,824156,27979
17708,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,4110-46-CM24,Orden de Compra generada por la Gran Compra: 73041,2024-11-12,Aceptada,Si,73041.0,(2042246) CAMIONETA FORD RANGER DSL XLS 2.0 4X4 MT 2024 REGIÓN V 2042246,2042246,CAMIONETA FORD RANGER DSL XLS 2.0 4X4 MT 2024 REGIÓN V,Automóviles,CAMIONETA,FORD,RANGER DSL XLS 2.0 4X4 MT 2024,28521100.0,2.0,57042200.0,CLP,65580853.0,0.0,0.0,65580853.0,12460362.07,78041215.07,69.051.200-9,SECPLAC,I MUNICIPALIDAD DE CALLE LARGA,CALLE LARGA  2088	,Calle Larga,Valparaíso,I MUNICIPALIDAD DE CALLE LARGA,Municipalidades,79.853.470-K,SALAZAR ISRAEL,AUTOMOTRIZ CORDILLERA S.A.,Concepción,Región del Biobío ,"Adquisición de dos camionetas, y un vehículo tipo sedan nuevo, sin uso, en perfectas condiciones de fabricación, terminación y funcionamiento, incluyendo todos sus accesorios y equipos complementarios, dando curso a la ejecución del proyecto ""Reposición d",30 dias contra la recepcion conforme de la factura,5030,121539,32639,32414
17709,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,4110-46-CM24,Orden de Compra generada por la Gran Compra: 73041,2024-11-12,Aceptada,Si,73041.0,(2044830) SEDÁN KIA SOLUTO LX 1.4L 5MT G LL 2024 REGIÓN V 2044830,2044830,SEDÁN KIA SOLUTO LX 1.4L 5MT G LL 2024 REGIÓN V,Automóviles,SEDÁN,KIA,SOLUTO LX 1.4L 5MT G LL 2024,8538653.0,1.0,8538653.0,CLP,65580853.0,0.0,0.0,65580853.0,12460362.07,78041215.07,69.051.200-9,SECPLAC,I MUNICIPALIDAD DE CALLE LARGA,CALLE LARGA  2088	,Calle Larga,Valparaíso,I MUNICIPALIDAD DE CALLE LARGA,Municipalidades,79.853.470-K,SALAZAR ISRAEL,AUTOMOTRIZ CORDILLERA S.A.,Concepción,Región del Biobío ,"Adquisición de dos camionetas, y un vehículo tipo sedan nuevo, sin uso, en perfectas condiciones de fabricación, terminación y funcionamiento, incluyendo todos sus accesorios y equipos complementarios, dando curso a la ejecución del proyecto ""Reposición d",30 dias contra la recepcion conforme de la factura,5030,121539,32639,32414
17924,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,1216085-1735-CM24,Orden de Compra generada por la Gran Compra: 73406 VEHICULOS,2024-11-11,Recepcion Conforme,Si,73406.0,(2041362) CAMIONETA TOYOTA HILUX DX 2.4 4X2 MT 2024 REGIÓN V 2041362,2041362,CAMIONETA TOYOTA HILUX DX 2.4 4X2 MT 2024 REGIÓN V,Automóviles,CAMIONETA,TOYOTA,HILUX DX 2.4 4X2 MT 2024,23690000.0,3.0,71070000.0,CLP,124050000.0,0.0,0.0,124050000.0,23569500.0,147619500.0,70.983.600-5,Adquisiciones,CORP MUNICIPAL PARA EL DESARROLLO SOCIAL,,Villa Alemana,Valparaíso,CORP MUNICIPAL PARA EL DESARROLLO SOCIAL,Otros,80.522.900-4,Kovacs SpA,KOVACS SPA,San Bernardo,Región Metropolitana de Santiago,"ADQUISICION DE VEHICULOS PARA AREA DE SALUD Y ADMINISTRACION CENTRAL DE LA CORPORACION MUNICIPAL DE VILLA ALEMANA, EL GIRO DEBE DECIR OTROS SERVICIOS DE ATENCION DE LA SALUD HUMANA PRESTADOS POR EMPRESAS, EL DESPACHO DEBE SER EN AVENIDA QUINTA 050 VILLA A",30 dias contra la recepcion conforme de la factura,1216085,1803814,23711,24161
17925,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,1216085-1735-CM24,Orden de Compra generada por la Gran Compra: 73406 VEHICULOS,2024-11-11,Recepcion Conforme,Si,73406.0,(2041396) CAMIONETA TOYOTA HILUX DX 2.4 4X4 MT 2024 REGIÓN V 2041396,2041396,CAMIONETA TOYOTA HILUX DX 2.4 4X4 MT 2024 REGIÓN V,Automóviles,CAMIONETA,TOYOTA,HILUX DX 2.4 4X4 MT 2024,26490000.0,2.0,52980000.0,CLP,124050000.0,0.0,0.0,124050000.0,23569500.0,147619500.0,70.983.600-5,Adquisiciones,CORP MUNICIPAL PARA EL DESARROLLO SOCIAL,,Villa Alemana,Valparaíso,CORP MUNICIPAL PARA EL DESARROLLO SOCIAL,Otros,80.522.900-4,Kovacs SpA,KOVACS SPA,San Bernardo,Región Metropolitana de Santiago,"ADQUISICION DE VEHICULOS PARA AREA DE SALUD Y ADMINISTRACION CENTRAL DE LA CORPORACION MUNICIPAL DE VILLA ALEMANA, EL GIRO DEBE DECIR OTROS SERVICIOS DE ATENCION DE LA SALUD HUMANA PRESTADOS POR EMPRESAS, EL DESPACHO DEBE SER EN AVENIDA QUINTA 050 VILLA A",30 dias contra la recepcion conforme de la factura,1216085,1803814,23711,24161
19227,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,4768-329-CM24,Orden de Compra: 4768-329-CM24,2024-11-11,Aceptada,No,,(2042519) CAMIONETA MAXUS T60 E6 GL 4X4 MT 2024 REGIÓN VI,2042519,CAMIONETA MAXUS T60 E6 GL 4X4 MT 2024 REGIÓN VI,Automóviles,CAMIONETA,MAXUS,T60 E6 GL 4X4 MT 2024,20330400.0,1.0,20330400.0,CLP,20330400.0,0.0,0.0,20330400.0,3862776.0,24193176.0,69.091.400-K,D.A.F,I MUNICIPALIDAD DE LA ESTRELLA,DIEGO PORTALES 619,La Estrella,Lib. Gral. Bdo. O'Higgins,I MUNICIPALIDAD DE LA ESTRELLA,Municipalidades,78.098.600-K,MARCELO FRONZA Y CIA LTDA,MARCELO FRONZA Y CIA LTDA,,,Orden de Compra codigo: 4768-329-CM24 dirigida a MARCELO FRONZA Y CIA LTDA,30 dias contra la recepcion conforme de la factura,5683,165285,19569,20211
20835,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,2282-233-CM24,Orden de Compra: 2282-233-CM24,2024-11-13,Aceptada,No,,(2041437) CAMIONETA TOYOTA HILUX SR 2.8 4X4 MT 2024 REGIÓN XIV,2041437,CAMIONETA TOYOTA HILUX SR 2.8 4X4 MT 2024 REGIÓN XIV,Automóviles,CAMIONETA,TOYOTA,HILUX SR 2.8 4X4 MT 2024,34241008.0,1.0,34241008.0,CLP,34241008.0,0.0,0.0,34241008.0,6505791.52,40746799.52,69.200.100-1,SECRETARIA PLANIFICACION MUNICIPAL,I MUNICIPALIDAD VALDIVIA,Independencia Nº 455,Valdivia,Los Ríos,I MUNICIPALIDAD VALDIVIA,Municipalidades,91.502.000-3,Salinas y Fabres S.A.,SALINAS Y FABRES SOCIEDAD ANONIMA,,,,30 dias contra la recepcion conforme de la factura,3276,84152,26569,26778
21774,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,3904-1264-CM24,Orden de Compra: 3904-1264-CM24 CAMIONETAS MARCA JMC NEW VIGUS WORK,2024-11-12,Aceptada,No,,(2041541) CAMIONETA JMC VIGUS NEW WORK 4X4 MT 2024 REGIÓN XVI,2041541,CAMIONETA JMC VIGUS NEW WORK 4X4 MT 2024 REGIÓN XVI,Automóviles,CAMIONETA,JMC,VIGUS NEW WORK 4X4 MT 2024,14550900.0,3.0,43652700.0,CLP,43652700.0,0.0,0.0,43652700.0,8294013.0,51946713.0,69.141.200-8,"Finanzas, Adquisiciones",I MUNICIPALIDAD DE BULNES,Carlos Palacios  418,Bulnes,Ñuble,I MUNICIPALIDAD DE BULNES,Municipalidades,79.853.470-K,SALAZAR ISRAEL,AUTOMOTRIZ CORDILLERA S.A.,,,"Orden de Compra codigo: 3904-1264-CM24 dirigida a AUTOMOTRIZ CORDILLERA S.A.
CAMIONETAS MARCA JMC NEW VIGUS WORK
 VALOR DEBE CONSIDERAR INSCRIPCION EN EL REGISTRO DE VEHICULOS MOTORIZADOS.
- PERMISO DE CIRCULACION 2024.
- SOAP
- ENTREGA EN SUCURSAL CHILLA",30 dias contra la recepcion conforme de la factura,4824,118069,32639,32414
26008,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,3577-256-CM24,Orden de Compra: 3577-256-CM24,2024-11-14,Aceptada,No,,(2044391) MINIBUS HYUNDAI STARIA MB 2.2 CEDI 11P 2024 REGIÓN VIII,2044391,MINIBUS HYUNDAI STARIA MB 2.2 CEDI 11P 2024 REGIÓN VIII,Minibuses,MINIBUS,HYUNDAI ,STARIA MB 2.2 CEDI 11P 2024,27108900.0,1.0,27108900.0,CLP,27108900.0,0.0,0.0,27108900.0,5150691.0,32259591.0,61.929.100-K,Direccion Admin. Salud Municipal Florida,Direccion Admin. Salud Municipal Florida,Arturo Prat 675 - Florida- 8° Region,Florida,Metropolitana,I MUNICIPALIDAD DE FLORIDA,Municipalidades,96.889.440-4,Mediterraneo Automotores SA,MEDITERRANEO AUTOMOTORES S A,,,Orden de Compra codigo: 3577-256-CM24 dirigida a MEDITERRANEO AUTOMOTORES S A,30 dias contra la recepcion conforme de la factura,4497,115285,824156,27979
27477,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,2413-78-CM24,Orden de Compra generada por la Gran Compra: 73449,2024-11-14,Recepcion Conforme,Si,73449.0,(2058074) RETROEXCAVADORA CASE 580SV AT 2024 REGIÓN RM 2058074,2058074,RETROEXCAVADORA CASE 580SV AT 2024 REGIÓN RM,Retroexcavadoras,RETROEXCAVADORA,CASE,580SV AT 2024,90400000.0,1.0,90400000.0,CLP,90400000.0,0.0,0.0,90400000.0,17176000.0,107576000.0,69.254.100-6,SECRETARIA PLANIFICACION COMUNAL,I MUNICIPALIDAD DE LO PRADO,AVENIDA SAN PABLO 5959,Lo Prado,Metropolitana,I MUNICIPALIDAD DE LO PRADO,Municipalidades,81.198.100-1,Janssen S.A.,Janssen S.A.,Osorno,Región de los Lagos ,,30 dias contra la recepcion conforme de la factura,3405,87373,23846,24281
27641,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,985737-103-CM24,Orden de Compra: 985737-103-CM24,2024-11-14,Recepcion Conforme,No,,(2055153) SUV MITSUBISHI OUTLANDER GLX 4X2 AT 2024 REGIÓN VII,2055153,SUV MITSUBISHI OUTLANDER GLX 4X2 AT 2024 REGIÓN VII,Automóviles,SUV,MITSUBISHI,OUTLANDER GLX 4X2 AT 2024,23958656.0,1.0,23958656.0,CLP,23958656.0,0.0,0.0,23958656.0,4552144.64,28510800.64,61.999.250-4,CENTRO DE FORMACION TECNICA DE LA REGION DEL MAULE,CENTRO DE FORMACION TECNICA DE LA REGION DEL MAULE,Avenida Presidente Ibañez Nº 1105,Linares,Maule,CENTRO DE FORMACION TECNICA DE LA REGION DEL MAULE,Otros,78.098.600-K,MARCELO FRONZA Y CIA LTDA,MARCELO FRONZA Y CIA LTDA,,,Orden de Compra codigo: 985737-103-CM24 dirigida a MARCELO FRONZA Y CIA LTDA,30 dias contra la recepcion conforme de la factura,985737,1577422,19569,20211
27780,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,2322-848-CM24,"Orden de Compra: 2322-848-CM24 ""Adquisición camión liviano para Depto. de Administración de Recintos y Vehículos Municipales""",2024-11-15,Recepcion Conforme,No,,(2057765) CARGO JMC CARRYING PLUS 4T DC AC MT PLATAFORMA 2024 REGIÓN III,2057765,CARGO JMC CARRYING PLUS 4T DC AC MT PLATAFORMA 2024 REGIÓN III,Camiones de transporte,CARGO,JMC,CARRYING PLUS 4T DC AC MT PLATAFORMA 2024,23661000.0,1.0,23661000.0,CLP,23661000.0,0.0,114167.0,23775167.0,4517282.0,28292449.0,69.030.500-3,I MUNICIPALIDAD DE VALLENAR,I MUNICIPALIDAD DE VALLENAR,PLAZA Nº 25 ,Vallenar,Atacama,I MUNICIPALIDAD DE VALLENAR,Municipalidades,84.196.300-8,S.K.COMERCIAL S.A.,S K COMERCIAL S A,,,"Orden de Compra codigo: 2322-848-CM24 dirigida a SKC S.A ""Adquisición camión liviano para Depto. de Administración de Recintos y Vehículos Municipales""",30 dias contra la recepcion conforme de la factura,3315,86491,68716,66710
28028,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,1554-2805-CM24,REPOSICIÓN DE VEHÍCULO DSSA Y HRC,2024-11-15,Recepcion Conforme,No,,(2041358) CAMIONETA TOYOTA HILUX DX 2.4 4X2 MT 2024 REGIÓN III,2041358,CAMIONETA TOYOTA HILUX DX 2.4 4X2 MT 2024 REGIÓN III,Automóviles,CAMIONETA,TOYOTA,HILUX DX 2.4 4X2 MT 2024,24000084.0,1.0,24000084.0,CLP,45008784.0,0.0,0.0,45008784.0,8551668.96,53560452.96,61.606.307-3,Abastecimiento Hospital de Copiapó,SERVICIO DE SALUD ATACAMA HOSPITAL COPIA,Los Carreras 1320,Copiapó,Atacama,SERVICIO DE SALUD ATACAMA HOSPITAL COPIA,Salud,86.519.000-K,Maritano y Ebensperger Ltda.,Maritano y Ebensperger Ltda.,,,"EJECUCIÓN DE PROYECTO REPOSICIÓN DE VEHÍCULOS DE LA DIRECCIÓN DEL SERVICIO DE SALUD ATACAMA Y EL HOSPITAL REGIONAL DE COPIAPO 2024 SEGÚN OFICIO N°2674/04.11.2024 Y SU MODIFICACIÓN N°2745/13.11.2024. 

DATOS DE FACTURACION Y REGISTRO
SERVICIO DE SALUD AT",30 dias contra la recepcion conforme de la factura,2550,7411,62896,61164
28029,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,1554-2805-CM24,REPOSICIÓN DE VEHÍCULO DSSA Y HRC,2024-11-15,Recepcion Conforme,No,,(2042520) CAMIONETA MAXUS T60 E6 GL 4X4 MT 2024 REGIÓN VII,2042520,CAMIONETA MAXUS T60 E6 GL 4X4 MT 2024 REGIÓN VII,Automóviles,CAMIONETA,MAXUS,T60 E6 GL 4X4 MT 2024,21008700.0,1.0,21008700.0,CLP,45008784.0,0.0,0.0,45008784.0,8551668.96,53560452.96,61.606.307-3,Abastecimiento Hospital de Copiapó,SERVICIO DE SALUD ATACAMA HOSPITAL COPIA,Los Carreras 1320,Copiapó,Atacama,SERVICIO DE SALUD ATACAMA HOSPITAL COPIA,Salud,86.519.000-K,Maritano y Ebensperger Ltda.,Maritano y Ebensperger Ltda.,,,"EJECUCIÓN DE PROYECTO REPOSICIÓN DE VEHÍCULOS DE LA DIRECCIÓN DEL SERVICIO DE SALUD ATACAMA Y EL HOSPITAL REGIONAL DE COPIAPO 2024 SEGÚN OFICIO N°2674/04.11.2024 Y SU MODIFICACIÓN N°2745/13.11.2024. 

DATOS DE FACTURACION Y REGISTRO
SERVICIO DE SALUD AT",30 dias contra la recepcion conforme de la factura,2550,7411,62896,61164
28984,2239-8-LR23,5802342.0,Convenio Marco de  Adquisición de Vehículos,2424-1765-CM24,Orden de Compra: 2424-1765-CM24,2024-11-19,Recepcion Conforme,No,,(2045952) SUV NISSAN X-TRAIL EXCLUSIVE CVT 3ROW - AWD 2024 REGIÓN V,2045952,SUV NISSAN X-TRAIL EXCLUSIVE CVT 3ROW - AWD 2024 REGIÓN V,Automóviles,SUV,NISSAN,X-TRAIL EXCLUSIVE CVT 3ROW - AWD 2024,27213977.0,1.0,27213977.0,CLP,27213977.0,0.0,0.0,27213977.0,5170655.63,32384632.63,69.061.000-0,I MUNICIPALIDAD DE VINA DEL MAR,I MUNICIPALIDAD DE VINA DEL MAR,ARLEGUI  N°615 3° PISO,Viña del Mar,Valparaíso,I MUNICIPALIDAD DE VINA DEL MAR,Municipalidades,91.502.000-3,Salinas y Fabres S.A.,SALINAS Y FABRES SOCIEDAD ANONIMA,,,Orden de Compra codigo: 2424-1765-CM24 dirigida a SALINAS Y FABRES SOCIEDAD ANONIMA,30 dias contra la recepcion conforme de la factura,3416,87399,26569,26778
