,Nro Licitación Pública,Id Convenio Marco,Convenio Marco,CodigoOC,NombreOC,Fecha Envío OC,EstadoOC,Proviene de Gran Compra,idGranCompra,Especificación del Comprador,IDProductoCM,Producto,Nombre Producto ONU,Tipo de Producto,Marca,Modelo,Precio Unitario,Cantidad,TotaLínea(Neto),Moneda,Monto Total OC Neto,Descuento Global OC,Cargos Adicionales OC,Subtotal OC,Impuestos,Monto Total OC,Rut Unidad de Compra,Unidad de Compra,Razón Social Comprador,Dirección Unidad Compra,Comuna Unidad Compra,Región Unidad de Compra,Institución,Sector,Rut Proveedor,Nombre Proveedor Sucursal,Nombre Empresa,Comuna del Proveedor,Región del Proveedor,Observaciones,Forma de Pago,Orgcode_Comprador,Entcode_Comprador,Orgcode_Proveedor,Entcode_Proveedor
41378,2239-5-LR21,5800296.0,CM Adquisición de Vehículos SUV y Camionetas,3885-391-CM23,ADQUISICIÓN DE CAMIONETA NISSAN NAVARA 2.3D DC XE 4X4,2023-08-18,Recepci?n Conforme,No,,(1930015) CAMIONETA NISSAN NAVARA 2.3D DC XE 4X4 MACROZONA NORTE 2023,1930015,CAMIONETA NISSAN NAVARA 2.3D DC XE 4X4 MACROZONA NORTE 2023,Camiones ligeros o vehículos de deporte de utilidad,CAMIONETA,NISSAN,NAVARA 2.3D DC XE 4X4,26657000.0,1.0,26657000.0,CLP,26657000.0,0.0,0.0,26657000.0,0.0,26657000.0,69.010.400-8,Municipalidad de Pica,I MUNICIPALIDAD DE PICA,Plaza de Armas 20,Pica,Tarapacá,I MUNICIPALIDAD DE PICA,Municipalidades,91.502.000-3,Salinas y Fabres S.A.,SALINAS Y FABRES SOCIEDAD ANONIMA,,,Orden de Compra codigo: 3885-391-CM23 dirigida a SALINAS Y FABRES SOCIEDAD ANONIMA,30 d?as contra la recepci?n conforme de la factura,4805.0,118077.0,26569,26778
43446,2239-5-LR21,5800296.0,CM Adquisición de Vehículos SUV y Camionetas,3326-329-CM23,ADQUISICIÓN DE 02 CAMIONETAS 4X4 PARA EL DEPARTAMENTO SEBV.,2023-08-22,Recepci?n Conforme,No,,(1929024) CAMIONETA JMC VIGUS PLUS 2.4L 4X4 MACROZONA METROPOLITANA 2023,1929024,CAMIONETA JMC VIGUS PLUS 2.4L 4X4 MACROZONA METROPOLITANA 2023,Camiones ligeros o vehículos de deporte de utilidad,CAMIONETA,JMC,VIGUS PLUS 2.4L 4X4,16889415.0,2.0,33778830.0,CLP,33778830.0,0.0,0.0,33778830.0,6417977.7,40196807.7,61.938.500-4,Depto.Transportes L.3,DIRECCION DE LOGISTICA DE CARABINEROS,Vivaceta Nro. 2700,Santiago,Metropolitana,DIRECCION DE LOGISTICA DE CARABINEROS,FFAA,79.853.470-K,SALAZAR ISRAEL,AUTOMOTRIZ CORDILLERA S.A.,,,Orden de Compra codigo: 3326-329-CM23 dirigida a AUTOMOTRIZ CORDILLERA S.A.,30 d?as contra la recepci?n conforme de la factura,4247.0,113812.0,32639,32414
45044,2239-5-LR21,5800296.0,CM Adquisición de Vehículos SUV y Camionetas,618-318-CM23,(ksc) Adquisición de vehiculos Orden de Compra: 618-318-CM23,2023-08-23,Aceptada,No,,(1929024) CAMIONETA JMC VIGUS PLUS 2.4L 4X4 MACROZONA METROPOLITANA 2023,1929024,CAMIONETA JMC VIGUS PLUS 2.4L 4X4 MACROZONA METROPOLITANA 2023,Camiones ligeros o vehículos de deporte de utilidad,CAMIONETA,JMC,VIGUS PLUS 2.4L 4X4,16889415.0,2.0,33778830.0,CLP,33778830.0,0.0,0.0,33778830.0,6417977.7,40196807.7,60.706.000-2,Subgerencia de Administración,CORPORACION DE FOMENTO DE LA PRODUCCION,"Moneda 921, Oficina 720",Santiago Centro,Metropolitana,Corporación de Fomento de la Producción - CORFO,"Gob. Central, Universidades",79.853.470-K,SALAZAR ISRAEL,AUTOMOTRIZ CORDILLERA S.A.,,,"Coordinar con  Jaime Gamboa al fono 226318293, o al correo electrónico jgamboa@corfo.cl.  Facturar una vez que se haya realizado la conformidad del bien al correo 60706000-2@febos.cl Orden de Compra codigo: 618-318-CM23 dirigida a AUTOMOTRIZ CORDILLERA S.",30 d?as contra la recepci?n conforme de la factura,1614.0,6942.0,32639,32414
47660,2239-5-LR21,5800296.0,CM Adquisición de Vehículos SUV y Camionetas,2293-54-CM23,Orden de Compra: 2293-54-CM23,2023-08-22,Aceptada,No,,(1929203) CAMIONETA SSANGYONG MUSSO GRAND 2.2L LX 4X2 MACROZONA CENTRO 2023,1929203,CAMIONETA SSANGYONG MUSSO GRAND 2.2L LX 4X2 MACROZONA CENTRO 2023,Camiones ligeros o vehículos de deporte de utilidad,CAMIONETA,SSANGYONG,MUSSO GRAND 2.2L LX 4X2,19689999.0,1.0,19689999.0,CLP,19689999.0,0.0,0.0,19689999.0,3741099.81,23431098.81,69.110.400-1,CEMENTERIO MUNICIPAL,I MUNICIPALIDAD DE TALCA,12 NORTE S/N,,Maule,I MUNICIPALIDAD DE TALCA,Municipalidades,79.853.470-K,SALAZAR ISRAEL,AUTOMOTRIZ CORDILLERA S.A.,,,"NP45 DEPARTAMENTO OPERATIVO CEMENTERIO - ADQUISICIÓN CAMIONETA SSANGYONG MUSSO  .
DESTINO CEMENTERIO MUNICIPAL
RETIRO EN SUCURSAL DE AUTOMOTORA EN TALCA
CUENTA 215-29-03-000
SE ADJUNTA FORMULARIO PARA PAGO DE TRASFERENCIA, SI FACTORIZA ADJUNTAR A LA FACTU",30 d?as contra la recepci?n conforme de la factura,3287.0,84480.0,32639,32414
48413,2239-5-LR21,5800296.0,CM Adquisición de Vehículos SUV y Camionetas,761-584-CM23,OC CM ADQUISICION VEHICULO INSTITUCIONAL NIVEL CENTRAL E13765/2023,2023-08-22,Recepci?n Conforme,No,,(1930359) SUV HYUNDAI TUCSON NX4 2.0 AT VALUE MACROZONA METROPOLITANA 2023,1930359,SUV HYUNDAI TUCSON NX4 2.0 AT VALUE MACROZONA METROPOLITANA 2023,Automóviles,SUV,HYUNDAI ,TUCSON NX4 2.0 AT VALUE,21398824.0,1.0,21398824.0,CLP,21398824.0,0.0,0.0,21398824.0,4065776.56,25464600.56,60.515.000-4,Ministerio del Interior - Subsecretaría de Desarrollo Regional,SUBSECRETARIA DE DESARROLLO REGIONAL Y ADMINISTRATIVO,TEATINOS 92 PISO 2°,Santiago,Metropolitana,SUBSECRETARIA DE DESARROLLO REGIONAL Y ADMINISTRATIVO,"Gob. Central, Universidades",79.649.140-k,Automotores Gildemeister CAMIONES,AUTOMOTORES GILDEMEISTER SPA,,,"OC CM ADQUISICION VEHICULO INSTITUCIONAL NIVEL CENTRAL E13765/2023
CONTACTO: JOSE LUIS MIRANDA - TELEFONO: 227203793
IMP.: 05.05.01.29.03
N° DE PAGOS: 1
ENVIO DE FACTURA: DIPRESRECEPCION@CUSTODIUM.COM
",30 d?as contra la recepci?n conforme de la factura,1757.0,7081.0,32636,32413
49416,2239-5-LR21,5800296.0,CM Adquisición de Vehículos SUV y Camionetas,3479-1178-CM23,Camioneta Of. Secplan,2023-08-24,Recepci?n Conforme,No,,(1930012) CAMIONETA NISSAN NAVARA 2.3D DC SE 4X4 MACROZONA SUR 2023,1930012,CAMIONETA NISSAN NAVARA 2.3D DC SE 4X4 MACROZONA SUR 2023,Camiones ligeros o vehículos de deporte de utilidad,CAMIONETA,NISSAN,NAVARA 2.3D DC SE 4X4,26239000.0,1.0,26239000.0,CLP,26239000.0,0.0,0.0,26239000.0,4985410.0,31224410.0,69.220.600-2,Municipalidad De Calbuco,I MUNICIPALIDAD DE CALBUCO,FEDERICO ERRAZURIZ N210,,Los Lagos,I MUNICIPALIDAD DE CALBUCO,Municipalidades,91.502.000-3,Salinas y Fabres S.A.,SALINAS Y FABRES SOCIEDAD ANONIMA,,,"ADM. MUNICIPAL
SECPLAN
S/P N° 259
Orden de Compra codigo: 3479-1178-CM23 dirigida a SALINAS Y FABRES SOCIEDAD ANONIMA",30 d?as contra la recepci?n conforme de la factura,4400.0,115011.0,26569,26778
52903,2239-5-LR21,5800296.0,CM Adquisición de Vehículos SUV y Camionetas,978-296-CM23,Orden de Compra generada por la Gran Compra: 68767,2023-08-24,Recepci?n Conforme,S?,68767.0,(1930353) SUV HYUNDAI TUCSON NX4 2.0 AT 4WD PLUS MACROZONA METROPOLITANA 2023 1930353,1930353,SUV HYUNDAI TUCSON NX4 2.0 AT 4WD PLUS MACROZONA METROPOLITANA 2023,Automóviles,SUV,HYUNDAI ,TUCSON NX4 2.0 AT 4WD PLUS,20845882.0,5.0,104229410.0,CLP,104229410.0,0.0,0.0,104229410.0,19803587.9,124032997.9,61.202.000-0,Dirección de Obras Portuarias - MOP,MINISTERIO DE OBRAS PUBLICAS DIREC CION GRAL DE OO PP DCYF,"Morandé 59, 4° piso Of. 433",Santiago,Arica y Parinacota,MINISTERIO DE OBRAS PUBLICAS DIREC CION GRAL DE OO PP DCYF,Obras Públicas,79.649.140-k,Automotores Gildemeister CAMIONES,AUTOMOTORES GILDEMEISTER SPA,Pudahuel,Región Metropolitana de Santiago,"adquisición de 5 Vehículos SUV 4x4 Gasolina, tipo ID 1930353, para la Dirección de Obras Portuarias - Gran Compra ID N° 68767.

Al momento de facturar incluir código 2240 en la glosa de la factura, se ajunta procedimiento de facturación",30 d?as contra la recepci?n conforme de la factura,1974.0,7246.0,32636,32413
53081,2239-5-LR21,5800296.0,CM Adquisición de Vehículos SUV y Camionetas,587-783-CM23,Selico N°829/2023 Adquisición de Vehículo institucional.,2023-08-31,Recepci?n Conforme,No,,(1930359) SUV HYUNDAI TUCSON NX4 2.0 AT VALUE MACROZONA METROPOLITANA 2023,1930359,SUV HYUNDAI TUCSON NX4 2.0 AT VALUE MACROZONA METROPOLITANA 2023,Automóviles,SUV,HYUNDAI ,TUCSON NX4 2.0 AT VALUE,21398824.0,1.0,21398824.0,CLP,21398824.0,0.0,0.0,21398824.0,4065776.56,25464600.56,61.801.000-7,Ministerio de Vivienda y Urbanismo(766),SUBSECRETARIA DEL MINISTERIO DE LA VIVIENDA Y URBANISMO,"Serrano 15, quinto piso, Subsecretaría ",Santiago,Metropolitana,SUBSECRETARIA DEL MINISTERIO DE LA VIVIENDA Y URBANISMO,Obras Públicas,79.649.140-k,Automotores Gildemeister CAMIONES,AUTOMOTORES GILDEMEISTER SPA,,,"Coordinar aspectos administrativos con contraparte técnica del MINVU, Sr Mauricio Garabito, al correo mgarabito@minvu.cl.",30 d?as contra la recepci?n conforme de la factura,1583.0,6951.0,32636,32413
53324,2239-5-LR21,5800296.0,CM Adquisición de Vehículos SUV y Camionetas,3567-583-CM23,Orden de Compra: 3567-583-CM23,2023-08-25,Aceptada,No,,(1929217) CAMIONETA TOYOTA HILUX 2.4L DX CD 4X4 MACROZONA SUR 2023,1929217,CAMIONETA TOYOTA HILUX 2.4L DX CD 4X4 MACROZONA SUR 2023,Camiones ligeros o vehículos de deporte de utilidad,CAMIONETA,TOYOTA,HILUX 2.4L DX CD 4X4,25269412.0,1.0,25269412.0,CLP,25269412.0,0.0,100000.0,25369412.0,4820188.28,30189600.28,69.150.700-9,Ilustre Municipalidad De Florida,I MUNICIPALIDAD DE FLORIDA,Arturo Prat 675 - Florida- 8° Region,Florida,Metropolitana,I MUNICIPALIDAD DE FLORIDA,Municipalidades,84.807.200-1,BRUNO FRITSCH S.A.,BRUNO FRITSCH S.A. ,,,Orden de Compra codigo: 3567-583-CM23 dirigida a BRUNO FRITSCH S.A.,30 d?as contra la recepci?n conforme de la factura,4487.0,115285.0,24507,24823
53630,2239-5-LR21,5800296.0,CM Adquisición de Vehículos SUV y Camionetas,2373-384-CM23,CAMIONETA SSANGYONG-DAF SERVICIOS GENERALES,2023-08-24,Aceptada,No,,(1930089) CAMIONETA SSANGYONG MUSSO GRAND 2.2L GLX AUT 4X2 MACROZONA METROPOLITANA 2023,1930089,CAMIONETA SSANGYONG MUSSO GRAND 2.2L GLX AUT 4X2 MACROZONA METROPOLITANA 2023,Camiones ligeros o vehículos de deporte de utilidad,CAMIONETA,SSANGYONG,MUSSO GRAND 2.2L GLX AUT 4X2,22689999.0,1.0,22689999.0,CLP,22689999.0,0.0,0.0,22689999.0,4311099.81,27001098.81,69.254.800-0,SECRETARIA DE PLANIFICACION,I MUNICIPALIDAD DE RECOLETA,Av. Recoleta N° 2774,Recoleta,Metropolitana,Ilustre Municipalidad de Recoleta,Municipalidades,79.853.470-K,SALAZAR ISRAEL,AUTOMOTRIZ CORDILLERA S.A.,,,CAMIONETA SSANGYONG MUSSO GRAND 2.2 L GLX AUT 4X2 2023.,30 d?as contra la recepci?n conforme de la factura,3365.0,7325.0,32639,32414
54005,2239-5-LR21,5800296.0,CM Adquisición de Vehículos SUV y Camionetas,978-297-CM23,Orden de Compra: 978-297-CM23,2023-08-24,Recepci?n Conforme,No,,(1928232) SUV TOYOTA RAV4 2.0L LE MACROZONA METROPOLITANA 2023,1928232,SUV TOYOTA RAV4 2.0L LE MACROZONA METROPOLITANA 2023,Automóviles,SUV,TOYOTA,RAV4 2.0L LE,17686218.0,1.0,17686218.0,CLP,17686218.0,0.0,0.0,17686218.0,3360381.42,21046599.42,61.202.000-0,Dirección de Obras Portuarias - MOP,MINISTERIO DE OBRAS PUBLICAS DIREC CION GRAL DE OO PP DCYF,"Morandé 59, 4° piso Of. 433",Santiago Centro,Arica y Parinacota,MINISTERIO DE OBRAS PUBLICAS DIREC CION GRAL DE OO PP DCYF,Obras Públicas,84.807.200-1,BRUNO FRITSCH S.A.,BRUNO FRITSCH S.A. ,,,"Orden de Compra codigo: 978-297-CM23 dirigida a BRUNO FRITSCH S.A

Incluir codigo 2240 en la glosa de factura, se adjunta intructivo de facturación.",30 d?as contra la recepci?n conforme de la factura,1974.0,7246.0,24507,24823
54227,2239-5-LR21,5800296.0,CM Adquisición de Vehículos SUV y Camionetas,643553-544-CM23,VEHÍCULO TRASLADO DE MATERIAL,2023-08-25,Aceptada,No,,(1928868) CAMIONETA CHANGAN MS201 1.2L PICK-UP PLUS MACROZONA METROPOLITANA 2023,1928868,CAMIONETA CHANGAN MS201 1.2L PICK-UP PLUS MACROZONA METROPOLITANA 2023,Camiones ligeros o vehículos de deporte de utilidad,CAMIONETA,CHANGAN,MS201 1.2L PICK-UP PLUS,7651600.0,1.0,7651600.0,CLP,7651600.0,0.0,134000.0,7785600.0,1479264.0,9264864.0,71.455.500-6,Corporación Municipal de Desarrollo Social San Joaquín,CORP MUNICIPAL DE DESARROLLO SOCIAL DE SN JOAQUIN,"Avda. Santa Rosa 2606, piso 3",San Joaquín,Metropolitana,CORP MUNICIPAL DE DESARROLLO SOCIAL DE SN JOAQUIN,Municipalidades,94.141.000-6,Derco SPA,DERCO S.P.A,,,Orden de Compra codigo: 643553-544-CM23 dirigida a DERCO SPA,30 d?as contra la recepci?n conforme de la factura,643553.0,1246426.0,39850,39256
54478,2239-5-LR21,5800296.0,CM Adquisición de Vehículos SUV y Camionetas,2817-691-CM23,"CAMIONETA NISSAN NAVARA XE DIESEL 4X4, DOBLE CABINA, COLOR BLANCO, PARA DOM",2023-08-24,Aceptada,No,,(1930016) CAMIONETA NISSAN NAVARA 2.3D DC XE 4X4 MACROZONA CENTRO 2023,1930016,CAMIONETA NISSAN NAVARA 2.3D DC XE 4X4 MACROZONA CENTRO 2023,Camiones ligeros o vehículos de deporte de utilidad,CAMIONETA,NISSAN,NAVARA 2.3D DC XE 4X4,27297529.0,1.0,27297529.0,CLP,27297529.0,0.0,0.0,27297529.0,5186530.51,32484059.51,69.090.100-5,I MUNICIPALIDAD DE SAN FERNANDO,I MUNICIPALIDAD DE SAN FERNANDO,Carampangue 865,San Fernando,Lib. Gral. Bdo. O'Higgins,I MUNICIPALIDAD DE SAN FERNANDO,Municipalidades,79.853.470-K,SALAZAR ISRAEL,AUTOMOTRIZ CORDILLERA S.A.,,,Orden de Compra codigo: 2817-691-CM23 dirigida a AUTOMOTRIZ CORDILLERA S.A.,30 d?as contra la recepci?n conforme de la factura,3803.0,7482.0,32639,32414
57844,2239-5-LR21,5800296.0,CM Adquisición de Vehículos SUV y Camionetas,3502-761-CM23,"DAEX 2163, HYUNDAI TUCSON 2023 ALCALDIA",2023-08-25,Recepci?n Conforme,No,,(1930354) SUV HYUNDAI TUCSON NX4 2.0 AT 4WD PLUS MACROZONA SUR 2023,1930354,SUV HYUNDAI TUCSON NX4 2.0 AT 4WD PLUS MACROZONA SUR 2023,Automóviles,SUV,HYUNDAI ,TUCSON NX4 2.0 AT 4WD PLUS,21635798.0,1.0,21635798.0,CLP,21635798.0,0.0,0.0,21635798.0,4110801.62,25746599.62,69.180.700-2,MUNICIPALIDAD DE TRAIGUEN,I MUNICIPALIDAD DE TRAIGUEN,"Saavedra S/N, lado edificio municipal de Basilio Urrutia",Traiguén,Araucanía,MUNICIPALIDAD DE TRAIGUEN,Municipalidades,84.807.200-1,BRUNO FRITSCH S.A.,BRUNO FRITSCH S.A. ,,,"HYUNDAI, MODELO TUCSON AÑO 2023, PARA DESTINARLO COMO VEHÍCULO DE USO PRIVATIVO DEL ALCALDE DE LA MUNICIPALIDAD DE TRAIGUÉN: 3502-761-CM23 dirigida a BRUNO FRITSCH S.A.",30 d?as contra la recepci?n conforme de la factura,4423.0,115163.0,24507,24823
61471,2239-5-LR21,5800296.0,CM Adquisición de Vehículos SUV y Camionetas,1062018-112-CM23,Automóviles Sede Iquique- Antofagasta,2023-08-29,Recepci?n Conforme,No,,(1930293) SUV HYUNDAI CRETA GRAND GRAND SU2I 2.0 MT PLUS MACROZONA METROPOLITANA 2023,1930293,SUV HYUNDAI CRETA GRAND GRAND SU2I 2.0 MT PLUS MACROZONA METROPOLITANA 2023,Automóviles,SUV,HYUNDAI ,CRETA GRAND GRAND SU2I 2.0 MT PLUS,15553445.0,2.0,31106890.0,CLP,31106890.0,0.0,60000.0,31166890.0,5921709.1,37088599.1,62.000.410-3,Unidad de Gestión Institucional,DEFENSORIA DE LOS DERECHOS DE LA NIÑEZ,"San Matin 745, Oficina 602",Providencia,Valparaíso,DEFENSORIA DE LOS DERECHOS DE LA NIÑEZ,"Gob. Central, Universidades",79.649.140-k,Automotores Gildemeister CAMIONES,AUTOMOTORES GILDEMEISTER SPA,,,"Facturas enviar a contabilidad@defensorianinez.cl y licitaciones@defensorianinez.cl
Fact. será devuelta si OC no está ACEPTADA en www.mercadopublico.cl
Adjuntar a factura los datos para realizar transferencia electrónica.",30 d?as contra la recepci?n conforme de la factura,1062018.0,1625610.0,32636,32413
63051,2239-5-LR21,5800296.0,CM Adquisición de Vehículos SUV y Camionetas,751-352-CM23,"Orden de Compra: 751-352-CM23, Vehículo institucional para GORE Atacama",2023-08-30,Aceptada,No,,(1930351) SUV HYUNDAI TUCSON NX4 2.0 AT 4WD PLUS MACROZONA NORTE 2023,1930351,SUV HYUNDAI TUCSON NX4 2.0 AT 4WD PLUS MACROZONA NORTE 2023,Automóviles,SUV,HYUNDAI ,TUCSON NX4 2.0 AT 4WD PLUS,20845882.0,1.0,20845882.0,CLP,20845882.0,0.0,323200.0,21169082.0,4022125.58,25191207.58,72.232.200-2,Gobierno Regional de Atacama,GOBIERNO REGIONAL DE ATACAMA,"Los Carrera N° 645, Primer Piso",,Atacama,Gobierno Regional de Atacama,"Gob. Central, Universidades",79.649.140-k,Automotores Gildemeister CAMIONES,AUTOMOTORES GILDEMEISTER SPA,,,Orden de Compra codigo: 751-352-CM23 dirigida a AUTOMOTORES GILDEMEISTER SPA,30 d?as contra la recepci?n conforme de la factura,1747.0,7077.0,32636,32413
64368,2239-5-LR21,5800296.0,CM Adquisición de Vehículos SUV y Camionetas,2374-247-CM23,ADQUISICIÓN DE 2 VEHÍCULOS MODELO SUV PARA EL CEMENTERIO GENERAL,2023-08-29,Recepci?n Conforme,No,,(1930359) SUV HYUNDAI TUCSON NX4 2.0 AT VALUE MACROZONA METROPOLITANA 2023,1930359,SUV HYUNDAI TUCSON NX4 2.0 AT VALUE MACROZONA METROPOLITANA 2023,Automóviles,SUV,HYUNDAI ,TUCSON NX4 2.0 AT VALUE,21398824.0,2.0,42797648.0,CLP,42797648.0,0.0,0.0,42797648.0,8131553.12,50929201.12,61.608.001-6,ADQUISICIONES CEMENTERIO,Cementerio General,Profesor Zañartu 951,Recoleta,Metropolitana,Ilustre Municipalidad de Recoleta,Municipalidades,79.649.140-k,Automotores Gildemeister CAMIONES,AUTOMOTORES GILDEMEISTER SPA,,,"Orden de Compra ADQUISICIÓN DE 2 VEHÍCULOS MODELO SUV PARA EL CEMENTERIO GENERAL 

Envío facturas: vmanriquez@cementeriogeneral.cl
Pago facturas: carce@cementeriogeneral.cl F.226377851. Claudio Arce",30 d?as contra la recepci?n conforme de la factura,3366.0,7325.0,32636,32413
65568,2239-5-LR21,5800296.0,CM Adquisición de Vehículos SUV y Camionetas,688-269-CM23,Orden de Compra: 688-269-CM23,2023-08-30,Recepci?n Conforme,No,,(1930275) SUV HYUNDAI CRETA SU2I 1.5 MT VALUE MACROZONA METROPOLITANA 2023,1930275,SUV HYUNDAI CRETA SU2I 1.5 MT VALUE MACROZONA METROPOLITANA 2023,Automóviles,SUV,HYUNDAI ,CRETA SU2I 1.5 MT VALUE,14763529.0,1.0,14763529.0,CLP,14763529.0,0.0,0.0,14763529.0,2805070.51,17568599.51,61.301.100-5,OFICINA DE ESTUDIOS Y POLITICAS AGRARIAS,OFICINA DE ESTUDIOS Y POLITICAS AGRARIAS,"TEATINOS N° 40, PISO 8°",Santiago Centro,Metropolitana,Oficina de Estudios y Politicas Agrarias,"Gob. Central, Universidades",79.649.140-k,Automotores Gildemeister CAMIONES,AUTOMOTORES GILDEMEISTER SPA,,,"Solicitud N° 191/2023.
Compra auto.
Orden de Compra codigo: 688-269-CM23 dirigida a AUTOMOTORES GILDEMEISTER SPA",30 d?as contra la recepci?n conforme de la factura,1684.0,7005.0,32636,32413
66093,2239-5-LR21,5800296.0,CM Adquisición de Vehículos SUV y Camionetas,539119-2848-CM23,"CAMIONETA NISSAN NAVARA 2.3 D DC SE 4X4 2023, COLOR BLANCO PARA JARDINES INFANTILES DE LA DIRECCIÓN DE BIENESTAR DE CARABINEROS",2023-08-30,Recepci?n Conforme,No,,(1930011) CAMIONETA NISSAN NAVARA 2.3D DC SE 4X4 MACROZONA METROPOLITANA 2023,1930011,CAMIONETA NISSAN NAVARA 2.3D DC SE 4X4 MACROZONA METROPOLITANA 2023,Camiones ligeros o vehículos de deporte de utilidad,CAMIONETA,NISSAN,NAVARA 2.3D DC SE 4X4,25498388.0,1.0,25498388.0,CLP,25498388.0,0.0,0.0,25498388.0,4844693.72,30343081.72,60.505.720-9,Sección de Abastecimiento y Proyectos,Carabineros de Chile - Dirección de Bienestar,"Amunategui N° 519, piso 2",Santiago,Metropolitana,DIRECCION DE LOGISTICA DE CARABINEROS,FFAA,79.853.470-K,SALAZAR ISRAEL,AUTOMOTRIZ CORDILLERA S.A.,,,"CAMIONETA NISSAN NAVARA 2.3 D DC SE 4X4 2023, COLOR BLANCO PARA JARDINES INFANTILES DE LA DIRECCIÓN DE BIENESTAR DE CARABINEROS.",30 d?as contra la recepci?n conforme de la factura,539119.0,113812.0,32639,32414
66328,2239-5-LR21,5800296.0,CM Adquisición de Vehículos SUV y Camionetas,609-450-CM23,ADQUISICIÓN DE 13 VEHÍCULOS PARA TRABAJA EN TERRENO,2023-08-31,Recepci?n Conforme,S?,68825.0,(1928232) SUV TOYOTA RAV4 2.0L LE MACROZONA METROPOLITANA 2023 1928232,1928232,SUV TOYOTA RAV4 2.0L LE MACROZONA METROPOLITANA 2023,Automóviles,SUV,TOYOTA,RAV4 2.0L LE,18235294.0,13.0,237058822.0,CLP,237058822.0,0.0,0.0,237058822.0,45041176.18,282099998.18,61.307.000-1,Instituto de Desarrollo Agropecuario - INDAP,INSTITUTO DE DESARROLLO AGROPECUARIO,Agustinas 1465,Santiago,Metropolitana,Instituto de Desarrollo Agropecuario - INDAP,"Gob. Central, Universidades",84.807.200-1,BRUNO FRITSCH S.A.,BRUNO FRITSCH S.A. ,Maipú,Región Metropolitana de Santiago,"VALOR INCLUYE:
? FLETE A DOMICILIO CLIENTE REGION METROPOLITANA
? PATENTE COMPLETA
o INSCRIPCIÓN
o PERMISO DE CIRCULACIÓN
o SOAP
o TRÁMITES
o IMPUESTO VERDE",30 d?as contra la recepci?n conforme de la factura,1605.0,6937.0,24507,24823
67823,2239-5-LR21,5800296.0,CM Adquisición de Vehículos SUV y Camionetas,2817-723-CM23,ADQUISICIÓN DE TIGGO 2 PRO PARA RENTAS,2023-08-31,Aceptada,No,,(1928207) SUV CHERY TIGGO 2 PRO 1.5L GLS MACROZONA CENTRO 2023,1928207,SUV CHERY TIGGO 2 PRO 1.5L GLS MACROZONA CENTRO 2023,Automóviles,SUV,CHERY,TIGGO 2 PRO 1.5L GLS,10084034.0,1.0,10084034.0,CLP,10084034.0,0.0,0.0,10084034.0,1915966.46,12000000.46,69.090.100-5,I MUNICIPALIDAD DE SAN FERNANDO,I MUNICIPALIDAD DE SAN FERNANDO,Carampangue 865,San Fernando,Lib. Gral. Bdo. O'Higgins,I MUNICIPALIDAD DE SAN FERNANDO,Municipalidades,79.853.470-K,SALAZAR ISRAEL,AUTOMOTRIZ CORDILLERA S.A.,,,"CTA 215-29-03-000-000-000 AG (1), CC (13)
Enviar copia de factura: marcela.yanez@munisanfernando.com
La Muncipalidad de San Fernando requiere la adquisicion de SUV Color BLANCO incluyendo documentación del vehiculo y ploteo",30 d?as contra la recepci?n conforme de la factura,3803.0,7482.0,32639,32414
11,2239-5-LR21,5800296.0,CM Adquisición de Vehículos SUV y Camionetas,5240-169-CM23,ADQUISICIÓN DE CAMIONETAS 4X4 COLOR FÁBRICA,2023-09-07,Recepci?n Conforme,S?,68472.0,(1929215) CAMIONETA TOYOTA HILUX 2.4L DX CD 4X4 MACROZONA CENTRO 2023 1929215,1929215,CAMIONETA TOYOTA HILUX 2.4L DX CD 4X4 MACROZONA CENTRO 2023,Camiones ligeros o vehículos de deporte de utilidad,CAMIONETA,TOYOTA,HILUX 2.4L DX CD 4X4,26042017.0,6.0,156252102.0,CLP,156252102.0,0.0,0.0,156252102.0,29687899.38,185940001.38,61.938.500-4,Direccion de Compras Publicas de Carabineros,DIRECCION DE LOGISTICA DE CARABINEROS,"Av. Lib. Bernardo OHiggins N° 1449,torre 7,PISO 11",Santiago,Metropolitana,DIRECCION DE LOGISTICA DE CARABINEROS,FFAA,86.519.000-K,Maritano y Ebensperger Ltda.,Maritano y Ebensperger Ltda.,Chillán,Región del Ñuble,"ACUERDO COMPLEMENTARIO: 05/2023.
VIGENCIA DEL ACUERDO COMPLEMENTARIO Y DURACIÓN: CLAUSULA TERCERO DEL ACUERDO COMPLEMENTARIO Y RESOLUCIÓN EXENTA N°601. 
PLAZO Y LUGAR DE ENTREGA: CLAUSULA SÉPTIMO DEL ACUERDO COMPLEMENTARIO.
PRECIO: CLAUSULA CUARTO DEL ACUERDO COMPLEMENTARIO.
FORMA DE PAGO Y FACTURACIÓN: CLAUSULA QUINTO DEL ACUERDO COMPLEMENTARIO.
MULTAS: CLAUSULA NOVENO DEL ACUERDO COMPLEMENTARIO.",30 d?as contra la recepci?n conforme de la factura,6153.0,113812.0,62896,61164
